,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,mp1926,mp1939,mp1959,mp1970,spop1926,spop1939,spop1959,spop1970,smp1926,smp1939,smp1959,smp1970,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
2418,5722,Turuntaevo,Buriatskaia ASSR,Sibirskii,0,0,1,65.0,52.21,107.64,2725.8841,11586.3696,5619.8844,0,0,NA,NA,5834.755814,15323.31765,24942.460180000002,33023.873439999996,0.0,0.0,NA,NA,75.19643316,92.87429346,102.50199429999999,108.26373400000001,0,0,0,0,0,1,0,1,0
2419,5725,Kichera,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,55.94,110.11,3129.2836,12124.2121,6159.5534,0,0,NA,NA,4846.678612,11636.27276,19270.97233,25116.65467,0.0,0.0,NA,NA,72.01302639,87.6448432,97.3449653,102.64296490000001,0,0,0,0,0,1,0,1,0
2420,5726,Nizhneangarsk,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,55.79,109.59,3112.5241,12009.9681,6114.0261,0,0,NA,NA,4891.5793810000005,11761.925229999999,19529.02089,25465.2061,0.0,0.0,NA,NA,72.16962108,87.84606037,97.60762024,102.9224115,0,0,0,0,0,1,0,1,0
2421,5727,Novyi Uoian,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,56.13,111.72,3150.5769,12481.3584,6270.8436,0,0,NA,NA,4724.418753,11310.02545,18598.47377,24205.95107,0.0,0.0,NA,NA,71.58005716,87.11319219,96.64531288,101.8959785,0,0,0,0,0,1,0,1,0
2422,5728,Severomuisk,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,56.17,113.58,3155.0689,12900.4164,6379.7886,0,0,NA,NA,4598.151317,10989.18053,17949.332130000003,23327.370219999997,0.0,0.0,NA,NA,71.12239772,86.5768183,95.94806246,101.15094549999999,0,0,0,0,0,1,0,1,0
2423,5729,Tonnel'nyi,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,56.28,113.37,3167.4384,12852.7569,6380.4636,0,0,NA,NA,4611.029691,11023.237340000001,18014.00767,23412.14731,0.0,0.0,NA,NA,71.16957963,86.63441127,96.01853798,101.2239279,0,0,0,0,0,1,0,1,0
2424,5730,Ianchukan,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,56.26,112.8,3165.1876,12723.84,6346.128000000001,0,0,NA,NA,4648.9370579999995,11117.8574,18204.94241,23671.03806,0.0,0.0,NA,NA,71.30778805,86.79359232,96.22527786,101.44533620000001,0,0,0,0,0,1,0,1,0
2425,5732,Gusinoe Ozero,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,51.12,106.25,2613.2544,11289.0625,5431.5,0,0,NA,NA,5503.933945000001,13549.033319999999,22685.2882,30112.00563,0.0,0.0,NA,NA,74.18753083,90.51753714,100.5903065,106.35135290000001,0,0,0,0,0,1,0,1,0
2426,5733,Selenduma,Buriatskaia ASSR,Sibirskii,0,0,0,65.0,50.92,106.23,2592.8464,11284.8129,5409.2316,0,0,NA,NA,5449.161159,13298.38266,22219.140209999998,29270.16952,0.0,0.0,NA,NA,74.01534206,90.16257752,100.1742632,105.76732369999999,0,0,0,0,0,1,0,1,0
2427,5735,Tarbagatai,Buriatskaia ASSR,Sibirskii,0,0,1,65.0,51.76,109.28,2679.0976,11942.1184,5656.3328,0,0,NA,NA,5234.362765999999,12955.51267,21129.432269999998,27494.557,0.0,0.0,NA,NA,73.32497568,89.66720057,99.17017355,104.4840368,0,0,0,0,0,1,0,1,0
2428,5738,Kyren,Buriatskaia ASSR,Sibirskii,0,0,1,65.0,51.68,102.13,2670.8224,10430.5369,5278.0784,0,0,NA,NA,5725.89139,14104.262209999999,24440.47983,31718.19348,0.0,0.0,NA,NA,74.87014344,91.28335513,102.09073609999999,107.42588090000001,0,0,0,0,0,1,0,1,0
2429,5740,Khorinsk,Buriatskaia ASSR,Sibirskii,0,0,1,65.0,52.16,109.76,2720.6656,12047.2576,5725.0816,0,0,NA,NA,5114.384094,12513.8804,20462.42656,26657.385,0.0,0.0,NA,NA,72.92839342,89.01155903,98.53233762,103.8528429,0,0,0,0,0,1,0,1,0
2431,5744,Teeli,Tuvinskaia ASSR,Sibirskii,0,0,1,65.0,51.03,90.23,2604.0609,8141.4529,4604.4369,0,0,NA,NA,6383.593062,15807.66901,27818.474619999997,36040.61402,0.0,0.0,NA,NA,76.76364383,93.47506738,104.7236142,110.0904945,0,0,0,0,0,1,0,1,0
2432,5747,Ak-Dovurak,Tuvinskaia ASSR,Sibirskii,0,1,0,65.0,51.17,90.6,2618.3689,8208.36,4636.002,0,0,2200,9600,6362.806022,15782.336619999998,27748.322,35744.52692,0.0,0.0,59.23168899,84.08006727,76.70650090000001,93.44405761,104.67194190000001,109.9174525,0,0,0,0,0,1,0,1,0
2433,5748,Kyzyl-Mazhalyk,Tuvinskaia ASSR,Sibirskii,0,0,1,65.0,51.14,90.57,2615.2996,8202.9249,4631.7498,0,0,NA,NA,6359.183913,15765.927730000001,28266.0568,38128.79144,0.0,0.0,NA,NA,76.69652692,93.42394742,105.05054799999999,111.2755982,0,0,0,0,0,1,0,1,0
2434,5750,Chadan,Tuvinskaia ASSR,Sibirskii,0,1,1,65.0,51.29,91.57,2630.6641,8385.0649,4696.6253,0,0,4700,7600,6244.025828,15471.55765,27137.548689999996,35081.26809,0.0,0.0,71.49239889,79.85037183,76.37677009,93.05995201,104.2170168,109.5250701,0,0,0,0,0,1,0,1,0
2435,5752,Saryg-Sep,Tuvinskaia ASSR,Sibirskii,0,0,1,65.0,51.5,95.56,2652.25,9131.7136,4921.34,0,0,NA,NA,5772.7535259999995,14212.53039,24692.52626,32024.98858,0.0,0.0,NA,NA,75.01126606,91.4295353,102.2981723,107.6255148,0,0,0,0,0,1,0,1,0
2436,5755,Kaa-Khem,Tuvinskaia ASSR,Sibirskii,0,0,1,65.0,51.7,94.55,2672.89,8939.7025,4888.235,0,0,NA,NA,5928.710615999999,15546.80279,28700.357519999998,37805.09158,0.0,0.0,NA,NA,75.47373409999999,93.15358115,105.3633447,111.09579640000001,0,0,0,0,0,1,0,1,0
2437,5757,Mugur-Aksy,Tuvinskaia ASSR,Sibirskii,0,0,1,65.0,50.38,90.45,2538.1444,8181.2025,4556.871,0,0,NA,NA,6171.352685,15107.766780000002,26290.74956,33967.76971,0.0,0.0,NA,NA,76.17228173,92.60144089,103.5707678,108.8509821,0,0,0,0,0,1,0,1,0
2438,5759,Khandagaity,Tuvinskaia ASSR,Sibirskii,0,0,1,65.0,50.73,92.08,2573.5329,8478.7264,4671.2184,0,0,NA,NA,6031.164302,14803.639630000001,25812.77461,33392.25642,0.0,0.0,NA,NA,75.77172124,92.21047124,103.19765759999999,108.49470819999999,0,0,0,0,0,1,0,1,0
2439,5762,Turan,Tuvinskaia ASSR,Sibirskii,0,1,1,65.0,52.14,93.92,2718.5796,8820.9664,4896.9888,0,0,5600,4500,6113.288635,15262.646680000002,26845.31735,34841.82515,0.0,0.0,74.48590786,70.75892896,76.00736251,92.79784342,103.996077,109.3817663,0,0,0,0,0,1,0,1,0
2440,5764,Sut-Khol',Tuvinskaia ASSR,Sibirskii,0,0,1,65.0,51.41,91.31,2642.9881,8337.5161,4694.2471,0,0,NA,NA,6316.764285,15696.94485,27810.25096,36022.37655,0.0,0.0,NA,NA,76.57934250000001,93.33919849,104.717563,110.07987320000001,0,0,0,0,0,1,0,1,0
2441,5767,Khovu-Aksy,Tuvinskaia ASSR,Sibirskii,0,0,0,65.0,51.12,93.67,2613.2544,8774.0689,4788.4104,0,0,NA,NA,5914.217788,14580.56169,25474.56666,32997.98484,0.0,0.0,NA,NA,75.43121432,91.9190926,102.92986850000001,108.2474145,0,0,0,0,0,1,0,1,0
2442,5768,Bai-Khaak,Tuvinskaia ASSR,Sibirskii,0,0,1,65.0,51.16,94.47,2617.3456,8924.5809,4833.0852,0,0,NA,NA,5826.739384,14381.0896,25108.46624,32570.32172,0.0,0.0,NA,NA,75.1725907,91.65514578,102.636358,107.97613909999998,0,0,0,0,0,1,0,1,0
2443,5771,Samagaltai,Tuvinskaia ASSR,Sibirskii,0,0,1,65.0,50.61,95.02,2561.3721,9028.8004,4808.9622,0,0,NA,NA,5661.003326,13811.79709,23827.709440000002,30874.54173,0.0,0.0,NA,NA,74.6730408,90.88339643,101.5782676,106.8677773,0,0,0,0,0,1,0,1,0
2444,5774,Toora-Khem,Tuvinskaia ASSR,Sibirskii,0,0,1,65.0,52.47,96.13,2753.1009,9240.9769,5043.9411,0,0,NA,NA,5894.241762,14544.465730000002,25247.6096,32722.345269999998,0.0,0.0,NA,NA,75.3724563,91.87157011,102.74836390000002,108.07293759999999,0,0,0,0,0,1,0,1,0
2445,5777,Shagonar,Tuvinskaia ASSR,Sibirskii,0,1,1,65.0,51.53,92.81,2655.3409,8613.6961,4782.4993,0,0,4200,4500,6124.123782,15181.3094,26616.45783,34449.67172,0.0,0.0,69.602976,70.75892896,76.03824250000001,92.69492384,103.8215292,109.1451318,0,0,0,0,0,1,0,1,0
2446,5779,Erzin,Tuvinskaia ASSR,Sibirskii,0,0,1,65.0,50.26,95.16,2526.0676,9055.4256,4782.7416,0,0,NA,NA,5583.108676,13563.84524,23304.22439,30190.91967,0.0,0.0,NA,NA,74.43377369,90.53832869,101.1309784,106.4053416,0,0,0,0,0,1,0,1,0
2448,5791,Achinsk,Krasnoiarskii krai,Sibirskii,0,1,0,64.0,56.28,90.52,3167.4384,8193.8704,5094.4656,17882,32484,50323,97000,7576.831947,19381.87506,35186.12763,45594.12466,95.87444943,107.92099329999999,117.2069855,131.8470314,79.79581702,97.45823270000001,109.5875489,115.07998880000001,0,0,0,0,0,1,0,0,0
2449,5793,Bogotol,Krasnoiarskii krai,Sibirskii,0,1,0,64.0,56.17,89.58,3155.0689,8024.5764,5031.7086,8346,25920,30894,29300,7909.487301,20054.70569,36259.53856,47183.22486,81.53255037,103.2818971,106.880804,105.7882764,80.56531311,98.13317692,110.21761529999999,115.8162037,0,0,0,0,0,1,0,0,0
2450,5794,Borodino,Krasnoiarskii krai,Sibirskii,0,1,0,64.0,62.95,88.12,3962.7025,7765.1344,5547.154,0,0,9900,10800,6570.061546,15430.6775,25592.80421,33163.05772,0.0,0.0,84.64533675,86.25396754,77.26899574,93.00891271,103.02385009999999,108.3512743,0,0,0,0,0,1,0,0,0
2451,5796,Divnogorsk,Krasnoiarskii krai,Sibirskii,0,1,0,64.0,55.95,92.37,3130.4025,8532.2169,5168.1015,0,0,7000,25900,9010.957459000001,22932.30174,42441.8041,57990.275929999996,0.0,0.0,78.38739151,103.2662084,82.92281672,100.8076593,113.54797250000001,120.29769569999999,0,0,0,0,0,1,0,0,0
2452,5798,Eniseisk,Krasnoiarskii krai,Sibirskii,0,1,0,64.0,58.45,92.2,3416.4025,8500.84,5389.09,5957,12764,17047,19900,6744.506175,18368.22093,28944.71783,37758.19193,75.55646658,89.38537658,94.94026484,97.97980754,77.73038223,96.40053334,105.53746729999999,111.06963020000002,0,0,0,0,0,1,0,0,0
2454,5804,Igarka,Krasnoiarskii krai,Sibirskii,0,1,0,64.0,67.47,86.56,4552.2009,7492.6336,5840.2032,0,23600,14300,15600,6269.956813000001,14436.58305,23757.299219999997,30788.15775,0.0,101.38480109999999,91.54690752,93.21953079,76.44922498,91.72890379,101.5186241,106.8098564,0,0,0,0,0,1,0,0,0
2457,5812,Minusinsk,Krasnoiarskii krai,Sibirskii,0,1,0,64.0,53.71,91.71,2884.7641,8410.7241,4925.7441,21427,31354,38318,40800,6959.617393,19842.34643,35763.0575,47023.529460000005,99.44890313,107.18662020000001,111.38005679999999,112.7087422,78.28497659,97.9223777,109.9283202,115.7432433,0,0,0,0,0,1,0,0,0
2458,5813,Zelenyi Bor,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,53.62,91.63,2875.1044,8396.0569,4913.2006,0,0,NA,NA,8840.621769,22564.09405,39041.50695,50501.389,0.0,0.0,NA,NA,82.57561339,100.4828848,111.77523240000001,117.2836176,0,0,0,0,0,1,0,0,0
2459,5814,Nazarovo,Krasnoiarskii krai,Sibirskii,0,1,0,64.0,56.01,90.4,3137.1201,8172.16,5063.304,0,0,29689,44200,8200.641588,20645.67512,36430.32325,47931.2106,0.0,0.0,106.05975900000001,114.4146858,81.21556133,98.7094139,110.31630200000001,116.1549837,0,0,0,0,0,1,0,0,0
2460,5816,Noril'sk,Krasnoiarskii krai,Sibirskii,0,1,0,64.0,69.33,88.22,4806.6489,7782.7684,6116.2926,0,13886,109442,144300,5972.082164,13848.247330000002,22089.891730000003,28593.237139999997,0.0,90.9855847,134.63309009999998,141.1260781,75.60043247,90.93365499,100.0575162,105.2865922,0,0,0,0,0,1,0,0,0
2461,5820,Sosnovoborsk,Krasnoiarskii krai,Sibirskii,0,1,0,64.0,56.13,93.38,3150.5769,8719.8244,5241.4194,0,0,NA,NA,8689.440255,22099.967269999997,40741.09759,55719.67565,0.0,0.0,NA,NA,82.26242942,100.0666392,112.6780686,119.4231206,0,0,0,0,0,1,0,0,0
2462,5822,Sharypovo,Krasnoiarskii krai,Sibirskii,0,1,0,64.0,55.53,89.21,3083.5809,7958.4241,4953.8313,0,0,3300,4500,7982.263378000001,20845.494130000003,37947.007710000005,48560.86615,0.0,0.0,65.63718232,70.75892896,80.72981675,98.90089867,111.17479579999998,116.4364713,0,0,0,0,0,1,0,0,0
2463,5826,Aban,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.68,96.08,3212.6224,9231.3664,5445.8144,0,0,NA,NA,6760.678504,16944.49435,29164.59785,37738.4952,0.0,0.0,NA,NA,77.7726186,94.82276706,105.6930156,111.05863219999999,0,0,0,0,0,1,0,0,0
2464,5829,Balakhta,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,55.39,91.62,3068.0521,8394.2244,5074.8318,0,0,NA,NA,7613.157106000001,19398.9655,35078.21422,46144.123380000005,0.0,0.0,NA,NA,79.88128771,97.47563572,109.5232479,115.337395,0,0,0,0,0,1,0,0,0
2465,5831,Berezovka,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.02,93.12,3138.2404,8671.3344,5216.5824,0,0,NA,NA,11406.31264,29237.77333,56297.03502,80224.29658,0.0,0.0,NA,NA,87.2715108,105.7445469,119.64853219999999,127.52240139999999,0,0,0,0,0,1,0,0,0
2466,5833,Rassvet,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,57.0,91.47,3249.0,8366.7609,5213.79,0,0,NA,NA,7440.139784999999,18728.143790000002,32740.2455,42966.05682,0.0,0.0,NA,NA,79.47089398,96.78196820000001,108.08430849999999,113.8097595,0,0,0,0,0,1,0,0,0
2467,5834,Novobiriliussy,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.95,90.68,3243.3025,8222.8624,5164.226,0,0,NA,NA,7594.339921,19070.32522,33428.34395,43710.00827,0.0,0.0,NA,NA,79.83705745,97.13854309999999,108.5172108,114.176328,0,0,0,0,0,1,0,0,0
2468,5838,Oktiabr'skii,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,57.45,97.53,3300.5025,9512.1009,5603.0985,0,0,NA,NA,6110.128236,15068.979769999998,25814.68004,33612.71652,0.0,0.0,NA,NA,75.99834629,92.55197282,103.1991573,108.6318361,0,0,0,0,0,1,0,0,0
2469,5839,Taezhnyi,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,58.08,97.31,3373.2864,9469.2361,5651.7648,0,0,NA,NA,6061.294252000001,14862.022319999998,25304.27485,32965.785789999994,0.0,0.0,NA,NA,75.85850182,92.28607958,102.7938182,108.227101,0,0,0,0,0,1,0,0,0
2470,5840,Boguchany,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,58.38,97.46,3408.2244,9498.4516,5689.7148,0,0,NA,NA,6003.7741399999995,14671.134259999999,24912.54797,32460.34292,0.0,0.0,NA,NA,75.6924982,92.03787447,102.477698,107.9058571,0,0,0,0,0,1,0,0,0
2471,5843,Bol'shaia Murta,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.9,93.16,3237.61,8678.7856,5300.804,0,0,NA,NA,7278.1870180000005,18349.61726,32174.49375,42472.73773,0.0,0.0,NA,NA,79.07899413,96.38063582,107.72217340000002,113.56350049999999,0,0,0,0,0,1,0,0,0
2472,5844,Predivinsk,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,57.06,93.44,3255.8436,8731.0336,5331.6864,0,0,NA,NA,7095.310718000001,17873.381719999998,31082.99885,40854.30761,0.0,0.0,NA,NA,78.62704755,95.86500926,107.0069483,112.73698759999999,0,0,0,0,0,1,0,0,0
2473,5846,Bol'shoi Ului,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.65,90.58,3209.2225,8204.7364,5131.357,0,0,NA,NA,7899.865734,19775.08525,34933.42136,45996.65827,0.0,0.0,NA,NA,80.54346388,97.85518763,109.4366904,115.26865359999998,0,0,0,0,0,1,0,0,0
2474,5849,Dzerzhinskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.83,95.23,3229.6489,9068.7529,5411.9209,0,0,NA,NA,6817.582641,17077.82809,29581.08532,38485.22683,0.0,0.0,NA,NA,77.92052328,94.97547774,105.9847689,111.47199170000002,0,0,0,0,0,1,0,0,0
2475,5852,Emel'ianovo,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.16,92.65,3153.9456,8584.0225,5203.224,0,0,NA,NA,9873.637434,25182.90434,47496.18896,66569.21435,0.0,0.0,NA,NA,84.59627987,102.6963476,115.958541,123.34318049999999,0,0,0,0,0,1,0,0,0
2476,5853,Pamiati 13 Bortsov,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,56.21,92.32,3159.5641,8522.9824,5189.3072,0,0,NA,NA,8511.761137000001,21588.97734,39646.89039,54178.890920000005,0.0,0.0,NA,NA,81.88809573,99.59916558,112.10082690000002,118.8110169,0,0,0,0,0,1,0,0,0
2477,5856,Ermakovskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,53.27,92.41,2837.6929,8539.6081,4922.6807,0,0,NA,NA,6851.039177,17365.601740000002,30793.01105,39848.43339,0.0,0.0,NA,NA,78.00697297,95.30145901,106.8131144,112.2082248,0,0,0,0,0,1,0,0,0
2478,5859,Idrinskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,54.37,92.13,2956.0969,8487.9369,5009.1081,0,0,NA,NA,7196.172219,18427.13232,33005.64122,42799.0967,0.0,0.0,NA,NA,78.87757011,96.46342270000001,108.25224209999999,113.72670320000002,0,0,0,0,0,1,0,0,0
2479,5862,Ilanskii,Krasnoiarskii krai,Sibirskii,0,1,1,64.0,56.24,96.07,3162.9376,9229.4449,5402.9768,6853,25319,26911,22900,7219.378081999999,17824.55476,31244.53757,40575.21003,78.012028,102.805615,104.0459243,100.7793564,78.9347683,95.81144856,107.1142169,112.5914655,0,0,0,0,0,1,0,0,0
2480,5864,Irbeiskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,55.65,95.46,3096.9225,9112.6116,5312.349,0,0,NA,NA,6928.312234999999,17564.02181,30745.8717,39674.5725,0.0,0.0,NA,NA,78.2052198,95.52341086,106.78144979999999,112.1156074,0,0,0,0,0,1,0,0,0
2481,5867,Kazachinskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,57.7,93.27,3329.29,8699.2929,5381.679,0,0,NA,NA,6850.679134999999,17453.8895,29436.80355,38452.60817,0.0,0.0,NA,NA,78.00604464,95.40049694,105.88412040000001,111.45408770000002,0,0,0,0,0,1,0,0,0
2482,5870,Taezhnyi,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,56.25,94.98,3164.0625,9021.2004,5342.625,0,0,NA,NA,7208.214554000001,18311.76986,32283.002010000004,41693.58515,0.0,0.0,NA,NA,78.90727265,96.34010023,107.79207269999999,113.16922609999999,0,0,0,0,0,1,0,0,0
2483,5871,Filimonovo,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,56.2,95.46,3158.44,9112.6116,5364.852,0,0,NA,NA,7849.897033,19647.79129,34191.71211,44017.46033,0.0,0.0,NA,NA,80.42961019,97.72746404,108.9881412,114.3261702,0,0,0,0,0,1,0,0,0
2484,5873,Karatuzskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,53.6,92.87,2872.96,8624.8369,4977.832,0,0,NA,NA,6814.413448,17227.100469999998,30533.6017,39514.70289,0.0,0.0,NA,NA,77.91231479,95.14517908,106.6383175,112.0301183,0,0,0,0,0,1,0,0,0
2485,5876,Kodinskii,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,58.69,99.19,3444.5161,9838.6561,5821.4611,0,0,NA,NA,5750.046420000001,13939.96026,23606.91845,30824.825810000002,0.0,0.0,NA,NA,74.94301196,91.05958935,101.3907039,106.83446040000001,0,0,0,0,0,1,0,0,0
2486,5878,Kozul'ka,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.16,91.39,3153.9456,8352.1321,5132.4624,0,0,NA,NA,7915.003128,19948.52449,35901.11723,47732.0561,0.0,0.0,NA,NA,80.57782814,98.02802792,110.00912930000001,116.06525309999999,0,0,0,0,0,1,0,0,0
2487,5879,Novochernorechenskii,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,56.26,91.1,3165.1876,8299.21,5125.286,0,0,NA,NA,8030.792898000001,20116.08777,36051.8615,47955.369810000004,0.0,0.0,NA,NA,80.8387741,98.19373421,110.0970424,116.16584579999999,0,0,0,0,0,1,0,0,0
2488,5881,Krasnoturansk,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,54.31,91.57,2949.5761,8385.0649,4973.1667,0,0,NA,NA,7332.94627,19007.481819999997,34207.22075,44254.117710000006,0.0,0.0,NA,NA,79.21236138,97.07348952,108.99760970000001,114.4408645,0,0,0,0,0,1,0,0,0
2489,5884,Artemovsk,Krasnoiarskii krai,Sibirskii,0,1,0,64.0,54.35,93.43,2953.9225,8729.1649,5077.9205,0,0,13100,10500,6829.1351859999995,17233.65341,30435.90863,39627.86257,0.0,0.0,89.87736811,85.73149829,77.95041681,95.15259856,106.5721415,112.0906619,0,0,0,0,0,1,0,0,0
2490,5885,Kuragino,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,53.9,92.66,2905.21,8585.8756,4994.374,0,0,NA,NA,6993.722019,17751.49943,31566.57852,40855.24241,0.0,0.0,NA,NA,78.37150429,95.73106406,107.32657900000001,112.73747350000001,0,0,0,0,0,1,0,0,0
2491,5886,Bol'shaia Irba,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,54.08,92.93,2924.6464,8635.9849,5025.6544,0,0,NA,NA,6907.681583,17497.31715,31233.356789999998,40425.362010000004,0.0,0.0,NA,NA,78.15248376,95.44904758,107.1068085,112.51296,0,0,0,0,0,1,0,0,0
2492,5887,Koshurnikovo,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,54.31,93.38,2949.5761,8719.8244,5071.4678,0,0,NA,NA,6830.234531,17241.21257,32830.60247,41542.08898,0.0,0.0,NA,NA,77.95325915,95.16115417,108.1416211,113.0917902,0,0,0,0,0,1,0,0,0
2493,5888,Krasnokamensk,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,54.34,93.25,2952.8356,8695.5625,5067.205,0,0,NA,NA,6873.279705,17369.55187,31827.016669999997,40874.24735,0.0,0.0,NA,NA,78.06423425,95.30589977,107.4968919,112.7473497,0,0,0,0,0,1,0,0,0
2494,5889,Chibizhek,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,54.4,93.59,2959.36,8759.0881,5091.295999999999,0,0,NA,NA,6804.343459000001,17153.67672,31387.77209,40323.92957,0.0,0.0,NA,NA,77.88621011,95.0618724,107.2089124,112.45966969999999,0,0,0,0,0,1,0,0,0
2495,5891,Shalinskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,55.71,93.76,3103.6041,8790.9376,5223.3696,0,0,NA,NA,7657.897517,19443.82325,35113.81993,46706.38921,0.0,0.0,NA,NA,79.98606256,97.52124846,109.54448359999999,115.597682,0,0,0,0,0,1,0,0,0
2496,5895,Motygino,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,58.18,94.69,3384.9124,8966.1961,5509.0642,0,0,NA,NA,6470.141934,16112.75281,27254.988530000002,35498.72098,0.0,0.0,NA,NA,76.99980585,93.84506656,104.30520250000001,109.77280829999998,0,0,0,0,0,1,0,0,0
2497,5896,Razdolinsk,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,58.41,94.63,3411.7281,8954.8369,5527.3383,0,0,NA,NA,6434.51152,15996.9789,26975.35445,35119.30017,0.0,0.0,NA,NA,76.9029237,93.70540401,104.0946573,109.5477504,0,0,0,0,0,1,0,0,0
2498,5900,Nizhnii Ingash,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,56.2,96.52,3158.44,9316.1104,5424.424,0,0,NA,NA,6854.424265000001,17358.42486,29737.27908,38198.19895,0.0,0.0,NA,NA,78.01569897,95.29338841,106.09322859999999,111.31397120000001,0,0,0,0,0,1,0,0,0
2499,5901,Nizhniaia Poima,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,56.16,97.2,3153.9456,9447.84,5458.7519999999995,0,0,NA,NA,6394.109565,16195.56915,28089.395460000003,36229.845030000004,0.0,0.0,NA,NA,76.7924906,93.94442006,104.9220686,110.2004142,0,0,0,0,0,1,0,0,0
2500,5902,Pokanaevka,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,56.51,97.66,3193.3801,9537.4756,5518.7666,0,0,NA,NA,6217.252392,15608.856719999998,27021.09903,34993.29523,0.0,0.0,NA,NA,76.30168114,93.23049107,104.12923420000001,109.47252240000002,0,0,0,0,0,1,0,0,0
2501,5903,Tinskoi,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,56.14,96.91,3151.6996,9391.5481,5440.5274,0,0,NA,NA,6530.309534,16496.67235,28518.70961,36776.074239999994,0.0,0.0,NA,NA,77.16233869999999,94.30185001,105.2330395,110.51481670000001,0,0,0,0,0,1,0,0,0
2502,5905,Novoselovo,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,62.62,88.66,3921.2644,7860.5956,5551.8892,0,0,NA,NA,6550.049039,15424.524619999998,25843.43676,33443.79814,0.0,0.0,NA,NA,77.21537268,93.00122028,103.2217789,108.52684070000001,0,0,0,0,0,1,0,0,0
2503,5907,Partizanskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,55.5,94.39,3080.25,8909.4721,5238.645,0,0,NA,NA,7117.291587999999,18066.60642,32134.47224,41932.41697,0.0,0.0,NA,NA,78.68191229,96.07568637,107.6963384,113.29078670000001,0,0,0,0,0,1,0,0,0
2504,5910,Pirovskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,57.63,92.27,3321.2169,8513.7529,5317.5201,0,0,NA,NA,7046.532375,18045.2146,30439.1129,39763.18337,0.0,0.0,NA,NA,78.50475506,96.05246228,106.57431509999998,112.1628571,0,0,0,0,0,1,0,0,0
2505,5913,Saianskii,Krasnoiarskii krai,Sibirskii,0,0,0,64.0,55.55,94.71,3085.8025,8969.9841,5261.1405,0,0,NA,NA,7060.080839,17986.54114,31853.65842,41291.35509,0.0,0.0,NA,NA,78.53879765,95.98863611,107.51424309999999,112.9630659,0,0,0,0,0,1,0,0,0
2506,5915,Aginskoe,Krasnoiarskii krai,Sibirskii,0,0,1,64.0,55.26,94.92,3053.6676,9009.8064,5245.2792,0,0,NA,NA,6821.252261,17212.96254,30338.301910000002,39417.30975,0.0,0.0,NA,NA,77.93002371,95.12916298,106.5058321,111.9778845,0,0,0,0,0,1,0,0,0
