,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
598,1365,Koliubakino,Moskovskaia oblast',Tcentralny,0,0,0,24.0,55.67,36.54,3099.1489,1335.1716,2034.1818,0,0,0,0,NA,3141,58050.37294,129204.6645,182839.1494,232954.2937,272916.653,333178.6493,0.0,0.0,0.0,0.0,NA,64.83947892,120.3204179,138.51296169999998,146.8062301,152.73493340000002,156.6733295,161.7076965,0,0,0,0,0,0,1,0,0
599,1366,Tuchkovo,Moskovskaia oblast',Tcentralny,0,0,0,24.0,55.6,36.46,3091.36,1329.3316,2027.1760000000002,0,0,0,0,NA,15047,55204.57305,122128.2859,172757.1855,220330.7565,258329.1265,315816.6664,0.0,0.0,0.0,0.0,NA,92.52388966,119.2202169,137.1903232,145.4349733,151.3609826,155.30118819999998,160.3494709,0,0,0,0,0,0,1,0,0
600,1368,Serebrianye Prudy,Moskovskaia oblast',Tcentralny,0,0,1,44.0,54.47,38.72,2966.9809,1499.2384,2109.0784,0,0,0,0,NA,8977,42090.38626,89799.69465,130326.8728,168728.8556,197874.9521,246353.7064,0.0,0.0,0.0,0.0,NA,82.8540686,113.37084569999999,130.0817088,138.71659590000002,144.86645869999998,148.72755080000002,154.1203965,0,0,0,0,0,0,1,0,0
601,1370,Proletarskii,Moskovskaia oblast',Tcentralny,0,0,0,24.0,55.02,37.39,3027.2004,1398.0121,2057.1978,0,0,0,0,NA,4677,57745.46285,124629.0341,176815.4305,226276.0406,265385.5265,323657.7682,0.0,0.0,0.0,0.0,NA,71.40946564,120.2049118,137.6655623,145.9955469,152.0168403,155.973594,160.9711836,0,0,0,0,0,0,1,0,0
602,1371,Protvino,Moskovskaia oblast',Tcentralny,0,0,0,24.0,54.87,37.22,3010.7169,1385.3284,2042.2614,0,0,0,0,NA,34520,52070.14622,111542.8037,158309.1071,203133.3178,238143.8713,291502.5178,0.0,0.0,0.0,0.0,NA,109.1877481,117.9471381,135.0746887,143.3360816,149.3679412,153.28000590000002,158.3269545,0,0,0,0,0,0,1,0,0
603,1377,Zhilevo,Moskovskaia oblast',Tcentralny,0,0,0,24.0,54.98,38.02,3022.8004,1445.5204,2090.3396,0,0,0,0,NA,2733,53501.94043,118868.5571,170503.6088,219073.6589,256523.5766,312984.5547,0.0,0.0,0.0,0.0,NA,62.618025,118.5370727,136.55730459999998,145.1184451,151.2202251,155.1264236,160.12141609999998,0,0,0,0,0,0,1,0,0
604,1378,Malino,Moskovskaia oblast',Tcentralny,0,0,0,24.0,55.11,38.19,3037.1121,1458.4761,2104.6509,0,0,0,0,NA,3172,56367.05956,125072.3286,178337.8486,227623.7508,266333.5256,324717.5774,0.0,0.0,0.0,0.0,NA,64.99773992,119.6757281,137.748894,146.2028017,152.16331019999998,156.0626726,161.054148,0,0,0,0,0,0,1,0,0
605,1379,Mikhnevo,Moskovskaia oblast',Tcentralny,0,0,0,24.0,55.13,37.97,3039.3169,1441.7209,2093.2861,0,0,0,0,NA,9192,58716.35094,130376.117,185595.3973,236695.0337,277118.1449,336735.2989,0.0,0.0,0.0,0.0,NA,83.28549714,120.5707987,138.7254949,147.1690293,153.1289386,157.056017,161.9778637,0,0,0,0,0,0,1,0,0
607,1382,Verbilki,Moskovskaia oblast',Tcentralny,0,0,0,24.0,56.53,37.6,3195.6409,1413.76,2125.528,0,0,0,0,NA,8361,52484.668880000005,116680.0223,164521.3129,208490.34399999998,244076.2538,298010.3131,0.0,0.0,0.0,0.0,NA,81.56498147,118.11943159999998,136.1233369,144.2592062,150.00488169999997,153.8898795,158.88308480000003,0,0,0,0,0,0,1,0,0
608,1383,Zaprudnia,Moskovskaia oblast',Tcentralny,0,0,0,24.0,56.56,37.45,3199.0336,1402.5025,2118.172,0,0,0,0,NA,14457,51122.23186,113410.6948,159815.8268,202727.9468,237398.5093,289743.8842,0.0,0.0,0.0,0.0,NA,91.75597668,117.54841640000001,135.4609898,143.5629884,149.3191177,153.2023944,158.17470730000002,0,0,0,0,0,0,1,0,0
609,1384,Severnyi,Moskovskaia oblast',Tcentralny,0,0,0,24.0,56.73,37.62,3218.2929,1415.2644,2134.1826,0,0,0,0,NA,4074,48084.17978,105173.2734,147656.9099,187369.8584,219134.0062,268413.141,0.0,0.0,0.0,0.0,NA,69.09567119,116.2236757,133.7113984,141.6729981,147.3999909,151.2269991,156.25706619999997,0,0,0,0,0,0,1,0,0
610,1385,Tempy,Moskovskaia oblast',Tcentralny,0,0,0,24.0,56.64,37.29,3208.0896,1390.5441,2112.1056,0,0,0,0,NA,673,48448.70039,107140.5954,151215.8892,192248.0884,225238.4274,276350.0408,0.0,0.0,0.0,0.0,NA,42.40282724,116.38657090000001,134.1403434,142.24053940000002,148.0247429,151.9035248,156.9864559,0,0,0,0,0,0,1,0,0
611,1394,Roshal',Moskovskaia oblast',Tcentralny,0,1,0,24.0,55.67,39.86,3099.1489,1588.8196,2219.0062,5397,18620,21819,25300,25300,23956,44839.25451,96678.46208,138974.3879,177790.5352,208211.1676,259148.4028,73.84993557,96.66805786,99.81081814,102.7903923,102.7903923,101.6865335,114.7220775,131.7707912,140.2340283,146.1284806,149.9720614,155.38011809999998,0,0,0,0,0,0,1,0,0
612,1395,Baksheevo,Moskovskaia oblast',Tcentralny,0,0,0,24.0,55.72,39.87,3104.7184,1589.6169,2221.5564,0,0,0,0,NA,3034,45904.96367,100160.7116,143148.7542,182638.2501,213092.6372,263210.7544,0.0,0.0,0.0,0.0,NA,64.28250563,115.22580900000001,132.5844309,140.935827,146.77959030000002,150.54019509999998,155.76813049999998,0,0,0,0,0,0,1,0,0
613,1396,Kerva,Moskovskaia oblast',Tcentralny,0,0,0,24.0,55.61,39.58,3092.4721,1566.5764,2201.0438,0,0,0,0,NA,3318,48149.10969,106271.3995,151455.0395,192982.6998,225737.1567,277731.8709,0.0,0.0,0.0,0.0,NA,65.72535368,116.25277309999998,133.9517232,142.2782358,148.11756090000003,151.9580497,157.11147,0,0,0,0,0,0,1,0,0
614,1397,Misheronskii,Moskovskaia oblast',Tcentralny,0,0,0,24.0,55.72,39.74,3104.7184,1579.2676,2214.3128,0,0,0,0,NA,4249,46703.23537,101739.9994,145504.5278,185544.3393,216753.7214,267493.5797,0.0,0.0,0.0,0.0,NA,69.79665,115.59623,132.9449543,141.323652,147.16235369999998,150.95850149999998,156.171281,0,0,0,0,0,0,1,0,0
615,1398,Radovitskii,Moskovskaia oblast',Tcentralny,0,0,0,24.0,55.13,39.8,3039.3169,1584.04,2194.174,0,0,0,0,NA,2354,42411.012,90844.99298,131616.755,169719.7533,199261.6796,247628.27800000002,0.0,0.0,0.0,0.0,NA,60.27769737,113.5325055,130.345833,138.9486833,145.00744819999997,148.8979364,154.24855119999998,0,0,0,0,0,0,1,0,0
616,1400,Tugolesskii Bor,Moskovskaia oblast',Tcentralny,0,0,0,24.0,55.56,39.79,3086.9136,1583.2441,2210.7324,0,0,0,0,NA,2705,45419.01655,98789.44736,141471.1061,180804.9537,211450.0157,261723.6687,0.0,0.0,0.0,0.0,NA,62.45515179,114.9974449,132.2671602,140.6560605,146.5352406,150.3503639,155.62673590000003,0,0,0,0,0,0,1,0,0
617,1401,Cherusti,Moskovskaia oblast',Tcentralny,0,0,0,24.0,55.54,40.01,3084.6916,1600.8001,2222.1554,0,0,0,0,NA,3779,43409.61562,93586.41287,134583.0526,172438.1758,201817.0567,250815.9374,0.0,0.0,0.0,0.0,NA,67.85170607,114.02900079999999,131.0255785,139.47460669999998,145.39039730000002,149.209081,154.56642549999998,0,0,0,0,0,0,1,0,0
618,1402,Shaturtorf,Moskovskaia oblast',Tcentralny,0,0,0,24.0,55.57,39.42,3088.0249,1553.9364,2190.5694,0,0,0,0,NA,3908,49805.63136,109201.98599999999,155398.1738,197762.3959,231214.4602,283898.8832,0.0,0.0,0.0,0.0,NA,68.40581857,116.98333229999999,134.582146,142.8920426,148.7136731,152.5496949,157.6625132,0,0,0,0,0,0,1,0,0
619,1404,Shakhovskaia,Moskovskaia oblast',Tcentralny,0,0,1,24.0,56.04,35.51,3140.4816,1260.9601,1989.9804,0,0,0,0,NA,10393,40465.71215,86775.12907000001,121620.5912,155591.7859,182699.9552,226079.0008,0.0,0.0,0.0,0.0,NA,85.5419252,112.5341254,129.3013541,137.09275580000002,142.9218122,146.7877754,151.99535880000002,0,0,0,0,0,0,1,0,0
620,1406,Losino-Petrovskii,Moskovskaia oblast',Tcentralny,0,1,0,24.0,55.86,38.21,3120.3396,1460.0041,2134.4106,2621,8454,16688,22000,22000,22906,86634.37571000001,200366.3556,282695.4209,354502.6259,413851.1228,500704.6548,61.95754006,81.76490699,94.52594022,99.97595609,99.97595609,100.7846163,129.26443799999998,149.0328895,157.5558507,163.2893219,167.2692551,172.2333835,0,0,0,0,0,0,1,0,0
621,1408,Monino,Moskovskaia oblast',Tcentralny,0,0,0,24.0,55.84,38.21,3118.1056,1460.0041,2133.6464,0,0,0,0,NA,18582,88731.97957000001,206482.1493,293545.3337,368566.948,428585.7017,508148.8957,0.0,0.0,0.0,0.0,NA,96.62789045,129.8090085,149.76789119999998,158.5027459,164.2851699,168.1754043,172.6209649,0,0,0,0,0,0,1,0,0
622,1410,Frianovo,Moskovskaia oblast',Tcentralny,0,0,0,24.0,56.13,38.44,3150.5769,1477.6336,2157.6372,0,0,0,0,NA,13199,63365.8339,141952.3031,201076.0443,253523.217,295941.9953,357701.7738,0.0,0.0,0.0,0.0,NA,90.02017711,122.2501748,140.7366148,149.11922890000002,154.83349209999997,158.70755690000001,163.5190024,0,0,0,0,0,0,1,0,0
624,1416,Livny,Orlovskaia oblast',Tcentralny,0,1,0,29.0,52.43,37.62,2748.9049,1415.2644,1972.4166,19873,11982,23900,37300,44900,51696,29669.24337,58899.919239999996,85528.98277,113281.2508,134739.5737,173901.5889,97.95293096,88.19390122,101.63933879999999,110.8124362,114.7510804,117.79055430000001,106.04604850000001,120.63935910000001,128.9726038,135.4344076,139.50206219999998,145.5942645,0,0,0,0,0,0,1,0,1
625,1417,Mtsensk,Orlovskaia oblast',Tcentralny,0,1,0,29.0,53.29,36.59,2839.8241,1338.8281,1949.8811,10045,12173,14300,27800,41800,48400,32929.81643,66056.66123,94753.75111,124454.0673,147413.9863,187743.8179,84.91309704,88.49119113,91.54690752,104.71001779999999,113.2234669,116.36487240000001,108.20438759999999,123.1715561,131.30952240000002,137.6325969,141.6338044,147.4484089,0,0,0,0,0,0,1,0,1
627,1421,Verkhov'e,Orlovskaia oblast',Tcentralny,0,0,1,29.0,52.81,37.25,2788.8961,1387.5625,1967.1725,0,0,0,0,NA,8983,31244.591760000003,61944.04222999999,89573.33097000001,118336.3137,140515.2277,180342.694,0.0,0.0,0.0,0.0,NA,82.86623264,107.11425279999999,121.7488628,130.0241422,136.4524418,140.4952955,146.4732699,0,0,0,0,0,0,1,0,1
628,1423,Glazunovka,Orlovskaia oblast',Tcentralny,0,0,1,29.0,52.5,36.34,2756.25,1320.5956,1907.85,0,0,0,0,NA,7025,29817.225389999996,58007.140289999996,83471.7139,110753.9027,132410.7956,170532.7774,0.0,0.0,0.0,0.0,NA,78.45053203,106.14854380000001,120.3040741,128.4201869,134.9097565,139.09052130000003,145.1225665,0,0,0,0,0,0,1,0,1
630,1427,Dolgoe,Orlovskaia oblast',Tcentralny,0,0,1,29.0,52.06,37.53,2710.2436,1408.5009,1953.8118,0,0,0,0,NA,4330,29030.04022,56401.5561,82282.49482,109509.2154,130761.6268,169555.9013,0.0,0.0,0.0,0.0,NA,70.11253506,105.59795259999999,119.68911440000001,128.09516969999999,134.64733859999998,138.79505480000003,144.9841868,0,0,0,0,0,0,1,0,1
631,1429,Zalegoshch',Orlovskaia oblast',Tcentralny,0,0,1,29.0,52.91,36.91,2799.4681,1362.3481,1952.9081,0,0,0,0,NA,5744,31687.447,62760.65769,90308.34211,119306.401,141829.1827,181617.3167,0.0,0.0,0.0,0.0,NA,74.92479716,107.4057779,122.038058,130.2105813,136.6432474,140.7160278,146.64379499999998,0,0,0,0,0,0,1,0,1
632,1431,Znamenskoe,Orlovskaia oblast',Tcentralny,0,0,1,29.0,52.59,36.04,2765.7081,1298.8816,1895.3436,0,0,0,0,NA,1549,30106.602769999998,58429.79605,83798.85947000001,111352.9529,133293.7534,171779.9579,0.0,0.0,0.0,0.0,NA,53.95438464,106.3476519,120.46338370000001,128.50885630000002,135.03509509999998,139.2473313,145.2981836,0,0,0,0,0,0,1,0,1
633,1434,Kolpny,Orlovskaia oblast',Tcentralny,0,0,1,29.0,52.22,37.04,2726.9284,1371.9616,1934.2288,0,0,0,0,NA,7635,29258.85719,56732.3686,82466.5356,109516.1605,130796.1908,168852.3023,0.0,0.0,0.0,0.0,NA,79.93250838,105.7593729,119.8171096,128.1457476,134.6488104,138.8012822,144.8840646,0,0,0,0,0,0,1,0,1
634,1436,Krasnaia Zaria,Orlovskaia oblast',Tcentralny,0,0,1,29.0,52.74,37.73,2781.5076,1423.5529,1989.8802,0,0,0,0,NA,1821,31455.40674,62199.10822,90378.29552,119559.2897,141804.1239,182093.0365,0.0,0.0,0.0,0.0,NA,56.35716719,107.2534916,121.83956200000002,130.2282531,136.69275469999997,140.7118357,146.70715780000003,0,0,0,0,0,0,1,0,1
635,1439,Kromy,Orlovskaia oblast',Tcentralny,0,0,1,29.0,52.68,35.77,2775.1824,1279.4929,1884.3636,5191,0,0,0,NA,7082,29940.207789999997,58754.96397999999,83935.47538999999,111593.3635,133630.6381,171799.4043,73.18257789,0.0,0.0,0.0,NA,78.59375034,106.2333749,120.58523629999999,128.5457912,135.0852227,139.3069103,145.3009127,0,0,0,0,0,0,1,0,1
637,1446,Khomutovo,Orlovskaia oblast',Tcentralny,0,0,1,29.0,52.86,37.45,2794.1796,1402.5025,1979.6070000000002,0,0,0,0,NA,4753,31513.17645,62737.2665,90849.64671,119957.7789,142263.6381,182647.6424,0.0,0.0,0.0,0.0,NA,71.68215186,107.2915001,122.029822,130.3470027,136.7705718,140.7886005,146.7808363,0,0,0,0,0,0,1,0,1
639,1450,Znamenka,Orlovskaia oblast',Tcentralny,0,0,0,29.0,52.9,35.98,2798.41,1294.5604,1903.342,0,0,0,0,NA,12350,37004.34515,69408.71111,98496.61835,133018.9837,160867.2461,202012.4456,0.0,0.0,0.0,0.0,NA,88.76299168,110.6449561,124.2727238,132.1988873,139.1986354,143.72017,149.2327226,0,0,0,0,0,0,1,0,1
640,1452,Pokrovskoe,Orlovskaia oblast',Tcentralny,0,0,1,29.0,56.61,36.88,3204.6921,1360.1344,2087.7768,0,0,0,0,NA,4301,46785.86536,103630.57,145601.2671,185992.7491,218175.953,267492.2831,0.0,0.0,0.0,0.0,NA,70.00004296,115.634244,133.3698765,141.33945469999998,147.2209236,151.11925380000002,156.17115990000002,0,0,0,0,0,0,1,0,1
641,1454,Zmievka,Orlovskaia oblast',Tcentralny,0,0,1,29.0,52.61,36.88,2767.8121,1360.1344,1940.2568,0,0,0,0,NA,6295,30343.67016,59561.149670000006,86036.75132000001,113925.4615,135723.24800000002,174574.4022,0.0,0.0,0.0,0.0,NA,76.51894776,106.50948400000001,120.88472079999998,129.10708400000001,135.5664271,139.6739439,145.6874662,0,0,0,0,0,0,1,0,1
642,1456,Soskovo,Orlovskaia oblast',Tcentralny,0,0,1,29.0,52.74,35.4,2781.5076,1253.16,1866.996,0,0,0,0,NA,1759,29328.22478,57725.970310000004,82083.99177000001,108894.1209,130186.1097,167975.4988,0.0,0.0,0.0,0.0,NA,55.83826738,105.80808359999999,120.1975087,128.04050159999997,134.5166501,138.69114150000001,144.7587587,0,0,0,0,0,0,1,0,1
643,1459,Trosna,Orlovskaia oblast',Tcentralny,0,0,1,29.0,52.44,35.78,2749.9536,1280.2084,1876.3032,0,0,0,0,NA,2346,28850.67318,56039.27625,80439.2985,107119.1835,128599.1839,166113.2603,0.0,0.0,0.0,0.0,NA,60.22484851,105.47061200000002,119.5481593,127.5828561,134.1357137,138.40241899999998,144.4906202,0,0,0,0,0,0,1,0,1
644,1462,Naryshkino,Orlovskaia oblast',Tcentralny,0,0,1,29.0,52.96,35.73,2804.7616,1276.6329,1892.2608,1307,0,0,0,NA,8785,32304.166110000002,63021.611829999994,89525.62333,119173.3076,142697.9065,182043.8346,51.48765263,0.0,0.0,0.0,NA,82.46094681,107.80568149999999,122.12975060000001,130.0119928,136.6171535,140.8609393,146.7006115,0,0,0,0,0,0,1,0,1
645,1464,Khotynets,Orlovskaia oblast',Tcentralny,0,0,1,29.0,53.13,35.42,2822.7969,1254.5764,1881.8646,0,0,0,0,NA,4629,30851.42727,61721.062829999995,87204.8215,115239.48599999999,137210.8145,175633.3808,0.0,0.0,0.0,0.0,NA,71.23522287,106.8522933,121.6692946,129.413715,135.8336108,139.931719,145.83349630000004,0,0,0,0,0,0,1,0,1
646,1466,Shablykino,Orlovskaia oblast',Tcentralny,0,0,1,29.0,52.86,35.21,2794.1796,1239.7441,1861.2006,0,0,0,0,NA,4143,29239.403789999997,58268.223979999995,82438.3859,109138.5428,130194.1125,167828.0997,0.0,0.0,0.0,0.0,NA,69.37516354,105.74569380000001,120.4026071,128.1380182,134.5686628,138.6925893,144.73763469999997,0,0,0,0,0,0,1,0,1
648,1475,Kasimov,Riazanskaia oblast',Tcentralny,0,1,0,35.0,54.94,41.41,3018.4036,1714.7881,2275.0654,13007,22198,27855,33100,34200,37521,34707.52142,72153.53687000001,105801.9786,137243.784,161384.1704,205182.2464,89.74233205,100.1552097,104.7504712,108.31165520000002,108.9932017,110.9368436,109.3009967,125.13893629999998,133.84926940000003,139.93740309999998,143.7971024,149.61335640000001,0,0,0,0,0,0,1,0,0
649,1476,Sasovo,Riazanskaia oblast',Tcentralny,0,1,0,42.0,54.34,41.91,2952.8356,1756.4481,2277.3894,8350,17099,20735,27200,30200,35875,32261.746560000003,65269.86068,96106.5469,125434.7147,147847.7135,189515.1285,81.54120373,94.99962799,98.79521823,104.2639543,106.41154569999999,109.99386399999999,107.778397,122.90572970000001,131.6346101,137.8168159,141.70374130000002,147.6765514,0,0,0,0,0,0,1,0,0
650,1478,Skopin,Riazanskaia oblast',Tcentralny,0,1,0,35.0,53.82,39.54,2896.5924,1563.4116,2128.0428,10135,13250,17957,24400,26600,38309,35038.48342,71713.58174,104975.4591,137688.6654,162555.9599,206783.7267,85.07756515,90.09337181,95.95642987,102.05724140000001,103.80892490000001,111.3750987,109.49952900000001,125.0021365,133.6678632,140.0139813,143.9706637,149.8036156,0,0,0,0,0,0,1,0,0
651,1482,Ermish',Riazanskaia oblast',Tcentralny,0,0,1,42.0,54.77,42.28,2999.7529,1787.5984,2315.6756,0,0,0,0,NA,5061,32707.414930000003,67019.03865,98922.22729,128704.6397,151489.672,193829.1086,0.0,0.0,0.0,0.0,NA,72.74928894,108.063449,123.49281289999999,132.29805679999998,138.4217063,142.28369030000002,148.2241033,0,0,0,0,0,0,1,0,0
652,1484,Zakharovo,Riazanskaia oblast',Tcentralny,0,0,1,35.0,55.16,40.32,3042.6256,1625.7024,2224.0512,0,0,0,0,NA,3174,39660.20882,84156.62771,122247.21,157823.0391,185328.6568,232122.3852,0.0,0.0,0.0,0.0,NA,65.00790372,112.1079393,128.60546499999998,137.2131241,143.2624591,147.13413559999998,152.64652,0,0,0,0,0,0,1,0,0
653,1487,Kadom,Riazanskaia oblast',Tcentralny,0,0,1,42.0,54.56,42.47,2976.7936,1803.7009,2317.1632,8200,0,0,0,NA,7250,31554.252910000003,64796.287229999994,95812.74035,124995.4831,147315.7537,189160.3566,81.21415116,0.0,0.0,0.0,NA,79.00999652,107.31848729999999,122.74432040000002,131.5643627,137.7344678,141.6179385,147.6310144,0,0,0,0,0,0,1,0,0
654,1489,Gus'-Zheleznyi,Riazanskaia oblast',Tcentralny,0,0,0,35.0,55.05,41.17,3030.5025,1694.9689,2266.4085,0,0,0,0,NA,2809,36289.20598,75772.85345,110611.2488,143116.0499,167953.9679,212366.7905,0.0,0.0,0.0,0.0,NA,63.05287152,110.23478850000001,126.23635630000001,134.8798178,140.93040190000002,144.7556741,150.4564782,0,0,0,0,0,0,1,0,0
655,1490,Elat'ma,Riazanskaia oblast',Tcentralny,0,0,0,35.0,54.97,41.75,3021.7009,1743.0625,2294.9975,4207,0,0,0,NA,4559,34488.74815,71732.53893,105233.6537,136361.9454,160110.0842,203282.9564,69.63076509,0.0,0.0,0.0,NA,70.9782421,109.1688203,125.00804679999999,133.724672,139.7849368,143.6070736,149.3859412,0,0,0,0,0,0,1,0,0
656,1491,Lashma,Riazanskaia oblast',Tcentralny,0,0,0,35.0,54.93,41.14,3017.3049,1692.4996,2259.8202,0,0,0,0,NA,1998,36036.63547,74982.19838999999,109514.0104,141882.9288,166590.8534,210815.2234,0.0,0.0,0.0,0.0,NA,57.75850979,110.0881778,126.00075990000002,134.64835469999997,140.7250167,144.5596492,150.27664040000002,0,0,0,0,0,0,1,0,0
657,1492,Syntul,Riazanskaia oblast',Tcentralny,0,0,0,35.0,54.99,41.3,3023.9001,1705.69,2271.087,0,0,0,0,NA,2204,36555.21384,75732.34445,110412.3347,142791.449,167337.2655,211662.6074,0.0,0.0,0.0,0.0,NA,59.25965311,110.38820449999999,126.22434009999998,134.838013,140.8764949,144.6671696,150.3750084,0,0,0,0,0,0,1,0,0
659,1495,Tuma,Riazanskaia oblast',Tcentralny,0,0,0,35.0,55.14,40.56,3040.4196,1645.1136,2236.4784,0,0,0,0,NA,7082,38333.813689999995,81082.06761,117990.9192,152482.2242,179062.9541,224907.5774,0.0,0.0,0.0,0.0,NA,78.59375034,111.38876609999998,127.7627168,136.3841611,142.43952990000003,146.30094419999998,151.8672925,0,0,0,0,0,0,1,0,0
660,1497,Korablino,Riazanskaia oblast',Tcentralny,0,1,1,35.0,53.91,40.02,2906.2881,1601.6004,2157.4782,0,0,5300,13100,14800,15349,35239.46015,71127.39731,103817.4068,136306.1268,161056.0991,205006.7415,0.0,0.0,73.53855022,89.87736811,92.2057489,92.90657348,109.61926170000001,124.8186757,133.4114845,139.77525559999998,143.74830269999998,149.59242319999998,0,0,0,0,0,0,1,0,0
661,1499,Miloslavskoe,Riazanskaia oblast',Tcentralny,0,0,1,35.0,53.58,39.45,2870.8164,1556.3025,2113.731,0,0,0,0,NA,4995,34504.6839,69851.82486000001,102073.725,134133.2797,158176.4371,201862.1354,0.0,0.0,0.0,0.0,NA,72.52553795,109.17847379999999,124.41464930000001,133.0204833,139.3955488,143.3160073,149.21453730000002,0,0,0,0,0,0,1,0,0
662,1501,Tsentral'nyi,Riazanskaia oblast',Tcentralny,0,0,0,35.0,53.67,39.63,2880.4689,1570.5369,2126.9421,0,0,0,0,NA,2588,34976.244269999996,70489.79422000001,102945.4113,135408.8268,159647.2919,204212.94600000003,0.0,0.0,0.0,0.0,NA,61.75823295,109.4623238,124.61755259999998,133.2167054,139.61912809999998,143.5377053,149.497538,0,0,0,0,0,0,1,0,0
664,1506,Aleksandro-Nevskii,Riazanskaia oblast',Tcentralny,0,0,1,35.0,53.47,40.21,2859.0409,1616.8441,2150.0287,0,0,0,0,NA,4447,33578.650219999996,66704.54276,97372.58271,128329.8994,151390.9005,193898.86399999997,0.0,0.0,0.0,0.0,NA,70.55974784,108.61069979999999,123.3882935,131.9350867,138.35310259999997,142.2681312,148.23286480000002,0,0,0,0,0,0,1,0,0
665,1508,Pitelino,Riazanskaia oblast',Tcentralny,0,0,1,42.0,54.58,41.82,2978.9764,1748.9124,2282.5356,0,0,0,0,NA,2742,33219.781460000006,67937.48548999999,99821.36534,129980.8421,152986.767,195319.6544,0.0,0.0,0.0,0.0,NA,62.67006756,108.38685559999999,123.79551370000001,132.50628700000001,138.6539774,142.5183917,148.41069309999997,0,0,0,0,0,0,1,0,0
666,1510,Novomichurinsk,Riazanskaia oblast',Tcentralny,0,1,0,35.0,54.03,39.74,2919.2409,1579.2676,2147.1522,0,0,0,0,15800,19610,36185.46712,73964.03495,108436.1879,142228.5197,167296.4359,212213.93600000002,0.0,0.0,0.0,0.0,93.46568433,97.689402,110.17468290000001,125.69401540000001,134.4189149,140.7827417,144.6612995,150.43881499999998,0,0,0,0,0,0,1,0,0
667,1511,Pronsk,Riazanskaia oblast',Tcentralny,0,0,1,35.0,54.11,39.59,2927.8921,1567.3681,2142.2149,1465,0,0,0,NA,5105,36780.73804,75955.94097000001,111366.3791,145813.0366,172702.2775,218016.1491,53.13842155,0.0,0.0,0.0,NA,72.89702958,110.51748290000002,126.2905926,135.03789719999997,141.37401450000002,145.4273062,151.10123959999999,0,0,0,0,0,0,1,0,0
668,1513,Putiatino,Riazanskaia oblast',Tcentralny,0,0,1,35.0,54.16,41.12,2933.3056,1690.8544,2227.0592,0,0,0,0,NA,2389,33534.64533,67805.74927999999,99402.63816,129897.4151,153113.2189,195916.9816,0.0,0.0,0.0,0.0,NA,60.50708697,108.58336840000001,123.7523258,132.4095285,138.6388574,142.53811930000003,148.48510119999997,0,0,0,0,0,0,1,0,0
669,1516,Rybnoe,Riazanskaia oblast',Tcentralny,0,1,1,35.0,54.74,39.5,2996.4676,1560.25,2162.23,0,0,10200,17300,17800,18672,42643.35649,90222.64076000001,133320.6796,174787.1547,206818.0685,256411.7972,0.0,0.0,85.19553979,95.22757632,95.78446344,96.72290462,113.6489632,130.1889142,139.2520983,145.7168692,149.8076806,155.115567,0,0,0,0,0,0,1,0,0
670,1518,Riazhsk,Riazanskaia oblast',Tcentralny,0,1,1,35.0,53.7,40.06,2883.69,1604.8036,2151.222,16164,11782,7400,25400,25300,27217,33687.88826,68378.94557000001,100364.4815,131561.9929,155384.5183,198583.8371,93.90660089,87.87802962,79.37447326,102.87039659999999,102.7903923,104.2767145,108.67840770000001,123.93968659999999,132.6312384,138.9388724,142.88994169999998,148.81478719999998,0,0,0,0,0,0,1,0,0
