,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,pop2010,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,mp2010,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,spop2010,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,smp2010,URAL,YUZHNY,DALNEV,PRIVOL,SEVER_ZAPAD,SIBIRSKII,TSENTRALNY,HBR,LBR
100,257,Uemskii,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,1.0,64.48,40.86,4157.6704,1669.5396,2634.6528,0,0,0,0,0,4211,3735,NA,18386.3159,46356.02912,64242.09447999999,86134.24175,102037.6123,125657.2952,118093.675,110927.4822,0.0,0.0,0.0,0.0,0.0,69.6466263,67.65890121,NA,96.41986941,115.43582749999999,122.55406509999999,129.1328211,133.0123212,137.85844509999998,136.4044938,134.9461379,0,0,0,0,1,0,0,0,0
101,262,Oktiabr'skii,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,7.0,61.08,43.17,3730.7664,1863.6489,2636.8236,0,0,0,0,0,10169,10081,NA,18697.37587,40373.75871,59682.02665,76915.05991,90681.57908,117414.1885,115422.4575,106265.8906,0.0,0.0,0.0,0.0,0.0,85.13935883,84.97904132,NA,96.7496199,112.4858639,120.92930659999999,126.5727821,130.3047253,136.2697392,135.8705937,133.95052320000002,0,0,0,0,1,0,0,0,0
103,264,Kizema,Arkhangel'skaia oblast',Severno-Zapadny,0,0,0,7.0,61.12,44.82,3735.6544,2008.8324,2739.3984,0,0,0,0,0,5181,3788,NA,18004.644080000002,39031.228839999996,58422.03102,75410.90103,88939.76132,115673.3092,113600.0857,104394.2643,0.0,0.0,0.0,0.0,0.0,73.14959015,67.89090029,NA,96.00834877,111.76966509999998,120.4604663,126.1287824,129.8623108,135.9212098,135.49983269999998,133.5395185,0,0,0,0,1,0,0,0,0
106,268,Kholmogory,Arkhangel'skaia oblast',Severno-Zapadny,0,0,1,1.0,64.22,41.65,4124.2084,1734.7225,2674.763,965,0,0,0,0,5205,4592,NA,15091.949340000001,34287.062560000006,49750.28348,64882.40597000001,76761.54473,98659.78972999999,95301.67182,88278.94596,47.22614464,0.0,0.0,0.0,0.0,73.22866657,71.0998203,NA,92.58128145,109.0462945,116.95928130000001,122.77375220000002,126.52783149999999,132.2369534,131.4416994,129.6923957,0,0,0,0,1,0,0,0,0
107,271,Shenkursk,Arkhangel'skaia oblast',Severno-Zapadny,0,1,1,1.0,62.11,42.91,3857.6521,1841.2681,2665.1401,2557,4900,5400,6400,7600,7424,6151,5702,16936.3438,36769.99876,54304.394029999996,70057.84438,82687.32178,107288.7784,105196.8379,96988.51134,61.56897424,72.19884729,73.85948697,76.80862971,79.85037183,79.43217987,76.11463101,74.79780229999999,94.81339709999999,110.511343,118.8614628,124.4803567,128.2062882,134.17236029999998,133.7165795,131.8443112,0,0,0,0,1,0,0,0,0
109,276,Amderma,Nenetskii avtonomnyi okrug,Severno-Zapadny,0,0,0,1.0,69.76,61.68,4866.4576,3804.4224,4302.7968,0,0,0,0,0,5495,650,NA,8090.8260230000005,18011.003119999998,28554.405189999998,36884.02707,43797.97125,58506.66146,56860.3998,52406.753710000005,0.0,0.0,0.0,0.0,0.0,74.15954893,41.95117099,NA,80.97275226,96.01526903,105.25870479999999,110.57645249999999,114.2192956,120.4922436,119.86646440000001,118.0871412,0,0,0,0,1,0,0,1,0
112,285,Krasavino,Vologodskaia oblast',Severno-Zapadny,0,1,0,7.0,60.69,46.48,3683.2761,2160.3904,2820.8712,2966,9100,11200,10900,10300,11577,9662,7003,18799.095019999997,40578.21306,61273.7231,78821.99337000001,92775.02994,120488.7539,118224.3145,108839.2567,63.91953767,83.10199735,86.93080469,86.42524819,85.37573675,87.54925057,84.19816751,78.39497893,96.85638217,112.5930361,121.508874,127.1244375,130.82630690000002,136.87389419999997,136.4303208,134.5049605,0,0,0,0,1,0,0,0,0
115,290,Babaevo,Vologodskaia oblast',Severno-Zapadny,0,1,1,26.0,59.38,35.95,3525.9844,1292.4025,2134.7110000000002,3209,8300,12000,12300,12900,14211,12604,12074,25975.593409999998,54798.463110000004,76016.26392,97037.04816,114358.4329,144654.0345,143100.3496,132882.383,65.18486811,81.43277081,88.22209811,88.68656656,89.58589544,91.42747597,89.14701135,88.33762301,103.32544940000001,119.0590303,126.30843600000001,131.855801,135.654774,141.18430519999998,140.9277971,139.17439209999998,0,0,0,0,1,0,0,0,0
116,292,s. im. Babushkina,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,59.76,43.15,3571.2576,1861.9225,2578.644,0,0,0,0,0,4487,4105,NA,21711.6256,46643.6007,68585.0919,88250.58297,103872.1697,133343.1446,131569.1764,121154.285,0.0,0.0,0.0,0.0,0.0,70.71026529999999,69.22175141,NA,99.71227003,115.568757,124.0067203,129.6850768,133.423667,139.25607490000002,138.9401595,137.0028135,0,0,0,0,1,0,0,0,0
117,295,Belozersk,Vologodskaia oblast',Severno-Zapadny,0,1,1,26.0,60.03,37.79,3603.6009,1428.0841,2268.5337,6973,10300,10400,12100,12300,12352,10975,9614,23612.295769999997,50132.50789,70926.26157,90984.84783,107370.40400000001,136433.4846,134853.3497,124941.6142,78.31897468,85.37573675,85.55438027,88.37806268,88.68656656,88.76604292,86.55279082,84.10679434,101.3952907,117.1248815,124.7554081,130.3809608,134.1899794,139.7973392,139.5220014,137.72435009999998,0,0,0,0,1,0,0,0,0
118,297,Lipin Bor,Vologodskaia oblast',Severno-Zapadny,0,0,1,26.0,60.26,37.98,3631.2676,1442.4804,2288.6748,0,0,0,0,0,4083,3845,NA,23069.41314,48913.45818,69137.70987,88590.92709,104427.2495,132639.1362,130934.3225,121374.7806,0.0,0.0,0.0,0.0,0.0,69.13236182,68.13724706,NA,100.9273985,116.5926545,124.18551740000001,129.7727593,133.54682,139.13116530000002,138.8261544,137.04538259999998,0,0,0,0,1,0,0,0,0
119,301,Verkhovazh'e,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,60.74,42.06,3689.3476,1769.0436,2554.7244,918,0,0,0,0,4684,5206,NA,19922.75336,42886.48016,62864.150610000004,80893.50115,95299.73155,122873.2578,120965.0625,111404.942,46.54237724,0.0,0.0,0.0,0.0,71.43474419,73.23195442,NA,98.00243144,113.77020970000001,122.0744642,127.7100869,131.44123259999998,137.3328206,136.96622539999998,135.0459436,0,0,0,0,1,0,0,0,0
120,304,Vozhega,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,60.47,40.22,3656.6209,1617.6484,2432.1034,831,0,0,0,0,7370,6835,6713,21442.54936,45990.09046,66303.69145,85145.88965,100290.1283,128465.0513,126665.2425,116891.8547,45.19375136,0.0,0.0,0.0,0.0,79.3021059,77.96557553,77.64784081,99.46337216,115.26558729999999,123.25442290000001,128.87066059999998,132.6141689,138.3778659,138.046121,136.16566530000003,0,0,0,0,1,0,0,0,0
121,307,Vytegra,Vologodskaia oblast',Severno-Zapadny,0,1,1,27.0,61.02,36.45,3723.4404,1328.6025,2224.179,5089,7400,11300,11700,12000,12905,11400,10490,21382.11848,45520.812000000005,63544.226070000004,81153.72151,95731.42512999999,121767.5705,119750.0534,111319.7901,72.84343624,79.37447326,87.09663891,87.74713588,88.22209811,89.59323136,87.26116796,85.71385435,99.40708681,115.04546509999999,122.3123504,127.78268659999999,131.54488600000002,137.1210401,136.7300367,135.0281726,0,0,0,0,1,0,0,0,0
123,310,Vokhtoga,Vologodskaia oblast',Severno-Zapadny,0,0,0,7.0,58.82,41.06,3459.7924,1685.9236,2415.1492,0,0,0,0,0,7623,7247,6376,27300.93011,58353.49454,83855.87306,107368.6208,125992.3991,159251.7398,157679.932,145416.4256,0.0,0.0,0.0,0.0,0.0,79.90438502,79.00263896,76.74278987,104.3396068,120.4347014,128.52427690000002,134.1895946,137.9209925,143.47826940000002,143.2407437,141.30925180000003,0,0,0,0,1,0,0,0,0
124,312,Kadui,Vologodskaia oblast',Severno-Zapadny,0,0,1,26.0,59.2,37.17,3504.64,1381.6089,2200.464,0,0,0,0,0,11153,11798,11291,26753.289569999997,56489.372039999995,79888.07088,102992.3426,121768.0786,153797.0868,152552.5568,141414.468,0.0,0.0,0.0,0.0,0.0,86.8524055,87.90347493,87.08176759999999,103.9260507,119.7231578,127.42756409999998,133.22722679999998,137.1211378,142.6445502,142.4505375,140.6465625,0,0,0,0,1,0,0,0,0
126,315,Kirillov,Vologodskaia oblast',Severno-Zapadny,0,1,1,26.0,59.85,38.39,3582.0225,1473.7921,2297.6415,4251,5300,6100,6300,7300,8817,8229,7735,24212.034069999998,51414.34891,73108.46813,93985.95839,110918.4966,140767.256,139280.1449,129019.4808,69.80451323,73.53855022,75.96942388,76.53283884,79.13222646,82.52699479,81.2777938,80.16535498,101.90105140000001,117.67200030000001,125.43326850000001,131.1231262,134.9442559,140.53778,140.2860831,138.4792031,0,0,0,0,1,0,0,0,0
127,317,Kichmengskii Gorodok,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,59.99,45.82,3598.8001,2099.4724,2748.7418,0,0,0,0,0,6766,6754,NA,19470.21557,42226.19708,63668.06243,82194.30648,96926.17796,125740.0146,123767.5281,113968.8465,0.0,0.0,0.0,0.0,0.0,77.78649687,77.7551876,NA,97.5480408,113.43945740000001,122.3554182,128.0708973,131.8295478,137.8738989,137.5028357,135.5752936,0,0,0,0,1,0,0,0,0
129,322,Nikol'sk,Vologodskaia oblast',Severno-Zapadny,0,1,1,7.0,59.53,45.46,3543.8209,2066.6116,2706.2338,3084,5100,5600,6500,7300,8574,8649,8515,20419.46559,44264.808489999996,66584.28804,85988.50654,101377.9653,131336.8725,129425.474,119044.6065,64.54487858,72.88029761,74.48590786,77.08062912,79.13222646,82.02000473,82.17783266,81.89498131,98.4906174,114.4460326,123.34820959999999,129.0943378,132.8627621,138.89850159999997,138.553157,136.59189550000002,0,0,0,0,1,0,0,0,0
130,324,Niuksenitsa,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,60.42,44.26,3650.5764,1958.9476,2674.1892,0,0,0,0,0,4164,4407,NA,19469.929790000002,42067.41137,62588.38846,80695.74763,95112.95861,123130.8362,121209.3764,111436.8974,0.0,0.0,0.0,0.0,0.0,69.45941352,70.40803292,NA,97.54775087,113.3592189,121.97733670000001,127.6547726,131.3962539,137.3819061,137.01345609999998,135.0526094,0,0,0,0,1,0,0,0,0
131,327,Kadnikov,Vologodskaia oblast',Severno-Zapadny,0,1,0,7.0,59.51,40.35,3541.4401,1628.1225,2401.2285,2304,3200,3200,3500,5300,5312,5362,4797,25679.41318,55645.070960000005,80064.803,102433.1189,120142.3954,151892.0205,150278.3469,139024.7143,59.94478907,65.13952509,65.13952509,66.59405807,73.53855022,73.57734372,73.73815449,71.83827028,103.0924435,119.39383889999999,127.4774592,133.10156990000002,136.8065437,142.34697509999998,142.0922289,140.2426035,0,0,0,0,1,0,0,0,0
133,332,Tarnogskii Gorodok,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,60.5,43.58,3660.25,1899.2164,2636.59,0,0,0,0,0,5570,5539,NA,19657.72037,42397.634739999994,62742.95684,80846.08123,95276.20095,123167.7103,121281.0176,111519.1627,0.0,0.0,0.0,0.0,0.0,74.39321827,74.29697419,NA,97.73745334,113.5257828,122.0318258,127.6968342,131.43557040000002,137.3889253,137.0272892,135.0697617,0,0,0,0,1,0,0,0,0
134,335,Tot'ma,Vologodskaia oblast',Severno-Zapadny,0,1,1,7.0,59.97,42.76,3596.4009,1828.4176,2564.3172,5434,6900,7900,8500,9300,10622,10531,9784,21278.1241,45828.816269999996,67283.52477,86603.13096000001,101975.8606,131125.4966,129349.7569,118992.5748,73.96740977,78.13281241,80.54376894,81.86307285,83.49883471,85.94555589,85.78609939,84.42859983,99.30989048,115.1901699,123.58036709999999,129.2562358,132.998358,138.860538,138.53938080000003,136.58167690000002,0,0,0,0,1,0,0,0,0
135,337,Ust'e,Vologodskaia oblast',Severno-Zapadny,0,0,1,7.0,59.63,39.74,3555.7369,1579.2676,2369.6962,0,0,0,0,0,4534,4148,NA,25253.539080000002,53971.94747000001,77393.45057999999,99263.41893,116969.4835,148087.06900000002,146639.2667,135909.8107,0.0,0.0,0.0,0.0,0.0,70.88561996,69.39525709,NA,102.7531245,118.7276037,126.71233670000001,132.37727560000002,136.1811595,141.7422561,141.5084132,139.7064141,0,0,0,0,1,0,0,0,0
136,339,Ustiuzhna,Vologodskaia oblast',Severno-Zapadny,0,1,1,26.0,58.84,36.44,3462.1456,1327.8736,2144.1296,5179,7200,8800,8900,9200,10035,10507,9478,27705.92018,58563.5073,82031.69657,104924.364,123514.4455,155768.309,154663.451,143304.6484,73.14298586,78.88701615,82.49193341,82.69731767,83.30137626,84.89474179,85.74384012,83.84567870000001,104.6406529,120.51356470000002,128.0260793,133.656606,137.4548349,142.9489246,142.7787623,140.96167140000003,0,0,0,0,1,0,0,0,0
137,342,Kharovsk,Vologodskaia oblast',Severno-Zapadny,0,1,1,7.0,59.95,40.2,3594.0025,1616.04,2409.99,500,7400,11300,14100,12900,13083,11460,10078,23275.84165,49702.779610000005,71514.04235,91790.87471,108165.2917,137932.1381,136343.1497,125950.2866,38.62135382,79.37447326,87.09663891,91.2775799,89.58589544,89.85274828,87.35926786,84.97355399,101.1064691,116.9386195,124.9398395,130.5824578,134.36092060000001,140.0557948,139.7816773,137.9131405,0,0,0,0,1,0,0,0,0
138,344,Chagoda,Vologodskaia oblast',Severno-Zapadny,0,0,1,26.0,59.15,35.33,3498.7225,1248.2089,2089.7695,0,0,0,0,0,8171,7432,6918,26846.205410000002,56537.5688,77897.78129,99129.28085,116698.8076,147594.8015,145882.0987,135532.7622,0.0,0.0,0.0,0.0,0.0,81.15030809,79.4513786,78.17887712,103.9967517,119.74182169999999,126.85860990000002,132.3461608,136.1270934,141.6629831,141.3852752,139.6407487,0,0,0,0,1,0,0,0,0
139,345,Sazonovo,Vologodskaia oblast',Severno-Zapadny,0,0,0,26.0,59.08,35.24,3490.4464,1241.8576,2081.9792,0,0,0,0,0,4377,3578,3226,27044.6815,56916.295710000006,78356.80764,99699.97303,117354.2625,148815.805,147126.4038,136690.5003,0.0,0.0,0.0,0.0,0.0,70.29344868,66.95427611,65.27021286,104.1470387,119.8879801,126.990995,132.47827420000002,136.2578206,141.85916730000002,141.58732869999997,139.8418478,0,0,0,0,1,0,0,0,0
140,347,Suda,Vologodskaia oblast',Severno-Zapadny,0,0,0,26.0,59.15,37.55,3498.7225,1410.0025,2221.0825,0,0,0,0,0,6428,5692,NA,27330.606480000002,57555.88748,82453.57269,107573.7797,127932.8289,161585.9249,160515.1262,149395.8747,0.0,0.0,0.0,0.0,0.0,76.88516697,74.76744353,NA,104.36180279999999,120.13281699999999,128.1421885,134.2338253,138.2802106,143.8270677,143.6676351,141.9518536,0,0,0,0,1,0,0,0,0
155,386,Molochnyi,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,68.86,33.01,4741.6996,1089.6601,2273.0686,0,0,0,0,0,5878,5627,5208,10818.06142,35095.72746,58251.25996,76291.72701,91261.14161,122472.9284,106115.6436,97567.75572,0.0,0.0,0.0,0.0,0.0,75.32455232,74.56895390000001,73.23852847,86.28500769,109.53369550000001,120.39621709999999,126.38975409999999,130.4502137,137.2563446,133.9177745,131.9810908,0,0,0,0,1,0,0,0,0
156,387,Murmashi,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,68.84,32.96,4738.9456,1086.3616,2268.9664,0,0,0,0,0,14312,16343,14157,10557.12007,31731.03964,51830.9749,68149.79942000001,81501.82082000001,107577.3963,93980.02623999999,86679.40595,0.0,0.0,0.0,0.0,0.0,91.56295970000001,94.12016845,91.35468501,85.83199417,107.434275,117.84716090000002,123.8649577,127.8794727,134.2346043,131.1216806,129.2762542,0,0,0,0,1,0,0,0,0
159,391,Revda,Murmanskaia oblast',Severno-Zapadny,0,0,0,1.0,67.95,34.56,4617.2025,1194.3936,2348.3520000000003,0,0,0,0,0,13820,10368,8417,10621.68451,24927.82589,37456.92654,48466.11212,57431.24144,75399.70659,71551.04149,66022.1526,0.0,0.0,0.0,0.0,0.0,90.89471717,85.49738164,81.68560215,85.94500518,102.4901109,110.9008432,116.394324,120.0852969,126.12544790000001,124.9514027,123.15995759999998,0,0,0,0,1,0,0,0,0
165,400,Umba,Murmanskaia oblast',Severno-Zapadny,0,0,1,1.0,66.7,34.34,4448.89,1179.2356,2290.478,0,0,0,0,0,8309,6497,5534,11711.7939,26253.75894,38535.49209,49712.06359,58832.64916,76746.46047,73918.90368999999,68409.65763,0.0,0.0,0.0,0.0,0.0,81.45233152,77.07252326,74.28140638,87.76601242,103.542112,111.499555,116.942659,120.6142572,126.5234103,125.6803298,123.949685,0,0,0,0,1,0,0,0,0
167,420,Zelenogorsk (Sestroretskii raisovet),Leningradskii gorsovet,Severno-Zapadny,0,1,0,37.0,60.21,29.71,3625.2441,882.6841,1788.8391,0,0,0,0,0,13032,12074,12859,54005.47986,112676.5073,125887.5059,148671.027,174550.68300000002,215094.4097,205084.4816,199253.7722,0.0,0.0,0.0,0.0,0.0,89.77871672,88.33762301,89.52564475,118.74113940000001,135.3098502,137.9014305,141.8359824,145.6841861,150.7697233,149.6016976,148.8969679,0,0,0,0,1,0,0,0,0
169,443,Ushkovo (Sestroretskii raisovet),Leningradskii gorsovet,Severno-Zapadny,0,0,0,37.0,60.2,29.64,3624.04,878.5296,1784.328,0,0,0,0,0,6031,482,NA,52135.21264,108741.1435,121964.2949,144348.4688,169576.6107,211352.8439,202914.3484,197457.8922,0.0,0.0,0.0,0.0,0.0,75.77124697,38.16699348,NA,117.9742648,134.48404250000002,137.1588485,141.1340573,144.98712790000002,150.33909169999998,149.3415793,148.6760927,0,0,0,0,1,0,0,0,0
185,468,Efimovskii,Leningradskaia oblast',Severno-Zapadny,0,0,0,26.0,59.5,34.66,3540.25,1201.3156,2062.27,0,0,0,0,0,5177,3937,3622,26456.18319,55727.3049,76039.43277,96460.74418,113675.3876,143266.8382,141101.9499,131490.1542,0.0,0.0,0.0,0.0,0.0,73.13637931,68.52816959,67.15444609999999,103.6984824,119.42611299999999,126.31528590000002,131.7190364,135.5152602,140.95540549999998,140.594092,138.9259964,0,0,0,0,1,0,0,0,1
186,470,Volosovo,Leningradskaia oblast',Severno-Zapadny,0,0,1,26.0,59.45,29.47,3534.3025,868.4809,1751.9915,0,0,0,0,0,10250,11660,12162,40051.255619999996,83200.12358,97756.38646000001,118185.5276,139465.9493,173026.1906,167402.1179,160262.9615,0.0,0.0,0.0,0.0,0.0,85.28583423,87.68298765,88.47418324,112.3158088,128.3463342,132.025473,136.4226555,140.31766509999997,145.4725033,144.6764908,143.62994809999998,0,0,0,0,1,0,0,0,1
188,473,Novaia Ladoga,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,60.12,32.28,3614.4144,1041.9984,1940.6736,4288,6094,7900,8800,9800,11310,9920,8839,32625.79548,68648.30514,85447.0523,105554.416,124221.8909,155683.2775,151334.8854,143540.4217,69.94939854,75.95227009999999,80.54376894,82.49193341,84.4586303,87.11315019,84.68247621,82.57227914,108.0115084,124.0272389,128.9508367,133.79507009999998,137.58878719999998,142.935868,142.25930319999998,141.0007094,0,0,0,0,1,0,0,0,1
190,477,Dubrovka,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.83,30.94,3579.6289,957.2836,1851.1402,2071,0,0,0,0,6093,5432,6689,63531.893039999995,132262.2026,148358.4186,174327.2363,204751.6279,250920.5707,240568.5134,234250.7614,58.30524099,0.0,0.0,0.0,0.0,75.94940968,73.96107791,77.58473367,122.308057,139.0640377,141.7858502,145.6532658,149.56196540000002,154.5767964,153.5309385,152.87214219999998,0,0,0,0,1,0,0,0,1
191,479,rp im. Morozova,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.97,31.04,3596.4009,963.4816,1861.4688,4612,0,0,0,0,12347,10677,10718,59139.60061,123331.8912,138693.9633,163586.3392,191948.8783,234269.5367,224788.3113,218291.1926,71.1731298,0.0,0.0,0.0,0.0,88.75841398,86.0413408,86.11245812,120.72858529999999,137.420155,140.1861939,144.12233469999998,147.98684440000002,152.8741241,151.8542193,151.132237,0,0,0,0,1,0,0,0,1
193,486,Kamennogorsk,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,60.93,29.15,3712.4649,849.7225,1776.1095,0,0,3000,3700,4100,5694,6084,6761,28565.165119999998,58696.120729999995,72378.40956,89001.47336,104898.3784,131202.0666,127505.5756,121199.6896,0.0,0.0,64.10192163,67.50410364,69.20147267,74.77351905,75.9236472,77.77345733,105.2664355,120.563231,125.20856529999999,129.8781199,133.650879,138.8742966,138.2015462,137.0115851,0,0,0,0,1,0,0,0,1
194,487,Primorsk,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,60.39,28.59,3646.9521,817.3881,1726.5501,0,0,3900,5500,6300,6637,5332,6122,31207.70982,64199.42005,77412.49241,94719.29699,111740.3709,139553.0502,135553.1985,129273.0356,0.0,0.0,68.37192611,74.17521432,76.53283884,77.44731004,73.64182785,76.03219357,107.08980590000002,122.539353,126.71787520000001,131.3011876,135.1158264,140.3324567,139.6443121,138.52541440000002,0,0,0,0,1,0,0,0,1
195,488,Svetogorsk,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,61.12,28.86,3735.6544,832.8996,1763.9232,0,0,10400,9600,13000,15594,15698,15973,25358.7936,52395.67342,65748.14606,81459.35956,95996.74836,120793.2494,117579.3097,111381.837,0.0,0.0,85.55438027,84.08006727,89.73213313,93.21210257,93.34049731,93.67636408,102.83746409999999,118.0825457,123.06766699999999,127.8676869,131.60838090000001,136.93295830000002,136.3025513,135.0411229,0,0,0,0,1,0,0,0,1
197,490,Roshchino,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,60.26,29-Jun,3631.2676,876.16,1783.6960000000001,0,0,0,0,0,8436,9393,13449,47932.782719999996,99860.64456,113267.2055,134702.4444,158325.1285,196097.8187,187722.9405,181449.0898,0.0,0.0,0.0,0.0,0.0,81.72636490000001,83.68078138,90.37658498,116.15569070000001,132.5153446,135.4315216,139.495552,143.3385048,148.5075867,147.4457081,146.6213518,0,0,0,0,1,0,0,0,1
198,491,Sovetskii,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,60.54,28.67,3665.0916,821.9689,1735.6818,0,0,0,0,0,6471,6607,7134,31813.071969999997,64406.302039999995,77363.40423,94865.43263,111772.4132,138886.6279,134906.2402,128660.7418,0.0,0.0,0.0,0.0,0.0,77.00213317,77.36759244,78.72351637,107.4878047,122.610593,126.70359479999999,131.3365202,135.122492,140.2190678,139.53126519999998,138.4136793,0,0,0,0,1,0,0,0,1
199,493,Vyritsa,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.4,30.34,3528.36,920.5156,1802.1960000000001,2905,0,0,0,0,12656,11163,11886,45774.916580000005,95208.02779,110229.3575,132458.7126,155841.2904,192916.81399999998,186320.7816,179132.0662,63.58768493,0.0,0.0,0.0,0.0,89.22477536,86.86911085,88.04287555,115.1649108,131.4191585,134.7994966,139.09905569999998,142.9601257,148.1092495,147.2636882,146.3102794,0,0,0,0,1,0,0,0,1
200,494,Druzhnaia Gorka,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.27,30.14,3512.9329,908.4196,1786.3978,1120,0,0,0,0,4208,3696,3659,40051.33564,82930.5323,98187.67394,119178.0162,140444.7637,175683.8178,170241.1863,162882.6459,49.29562003,0.0,0.0,0.0,0.0,69.63473164,67.48633069,67.32112516,112.31585109999999,128.27280729999998,132.126656,136.6180771,140.4834049,145.8404313,145.0813373,144.0188468,0,0,0,0,1,0,0,0,1
201,497,Siverskii,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.36,30-Aug,3523.6096,904.8064,1785.5488,0,0,0,0,0,11885,12137,12222,43258.461610000006,89430.97841,104391.61300000001,125881.83300000001,148223.5915,184128.1595,177917.1092,170744.021,0.0,0.0,0.0,0.0,0.0,88.04129664,88.43547775,88.56678709,113.95451770000001,129.9878726,133.5389315,137.9003721,141.76419850000002,146.9765199,146.145687,145.1523947,0,0,0,0,1,0,0,0,1
202,500,Ivangorod,Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,59.38,28.23,3525.9844,796.9329,1676.2974,0,0,14400,11600,10700,11833,11206,9808,28074.74043,58202.6724,72850.36098,90322.45129,107297.7664,134288.4844,130966.2768,124096.0582,0.0,0.0,91.68030875,87.5863958,86.08126582,87.95902926,86.94079195,84.47362915,104.9113778,120.3779058,125.3540607,130.2141466,134.174301,139.422857,138.83190480000002,137.5650123,0,0,0,0,1,0,0,0,1
203,502,Budogoshch',Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.29,32.44,3515.3041,1052.3536,1923.3676,0,0,0,0,0,4673,3885,3974,31157.51528,64773.71662000001,82738.72198999999,103927.8324,122865.0402,154053.5794,150762.0758,141905.3543,0.0,0.0,0.0,0.0,0.0,71.39500577,68.3082127,68.68312736,107.0564928,122.73660090000001,128.22036119999999,133.4360437,137.3312531,142.6843566,142.16885580000002,140.7287664,0,0,0,0,1,0,0,0,1
204,505,Petrokrepost',Leningradskaia oblast',Severno-Zapadny,0,1,0,37.0,60.06,31.35,3607.2036,982.8225,1882.881,6317,6759,7200,8500,10200,12589,12401,13305,45764.811480000004,95344.95827999999,110902.4049,133047.3946,156293.9267,192969.0513,185975.2468,178875.1897,76.57999559,77.76823912,78.88701615,81.86307285,85.19553979,89.12452611,88.8406609,90.17202533,115.1601723,131.452112,134.9408851,139.2036747,143.0294886,148.1158394,147.2186399,146.2755655,0,0,0,0,1,0,0,0,1
205,506,Mga,Leningradskaia oblast',Severno-Zapadny,0,0,0,37.0,59.76,31-Jul,3571.2576,965.3449,1856.7432,553,0,0,0,0,9852,9613,10227,54266.30862999999,112679.5944,128220.8122,152389.6501,179032.7752,220652.4604,212251.8469,205522.0929,39.88374669,0.0,0.0,0.0,0.0,84.55592846,84.10488642,85.24434768,118.84616559999999,135.3104876,138.3330975,142.42503430000002,146.2968668,151.3968853,150.4431969,149.6538446,0,0,0,0,1,0,0,0,1
