"Country or Area","Year","Area","Sex","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Denmark","1970","Total","Both Sexes","Estimate - de jure","Final figure, complete","1972","4928757","8"
"Denmark","1969","Total","Both Sexes","Estimate - de jure","Final figure, complete","1971","4890687","8"
"Denmark","1968","Total","Both Sexes","Estimate - de jure","Final figure, complete","1971","4864885","8"
"Denmark","1967","Total","Both Sexes","Estimate - de jure","Final figure, complete","1971","4836388","8"
"Denmark","1967","Total","Both Sexes","Estimate - de jure","Final figure, complete","1974","4820130","8"
"Denmark","1966","Total","Both Sexes","Estimate - de jure","Final figure, complete","1971","4795084","8"
"Denmark","1965","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1969","4767597","8"
"Denmark","1965","Total","Both Sexes","Estimate - de jure","Final figure, complete","1965","4758125","8"
"Denmark","1964","Total","Both Sexes","Estimate - de jure","Final figure, complete","1965","4720171","8"
"Denmark","1963","Total","Both Sexes","Estimate - de jure","Final figure, complete","1965","4683579","8"
"Denmark","1962","Total","Both Sexes","Estimate - de jure","Final figure, complete","1965","4646899","8"
"Denmark","1961","Total","Both Sexes","Estimate - de jure","Final figure, complete","1965","4609817","8"
"Denmark","1960","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1969","4585256","8"
"Denmark","1960","Total","Both Sexes","Estimate - de jure","Final figure, complete","1965","4580971","8"
"Denmark","1959","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","4546636","8"
"Denmark","1958","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","4515132","8"
"Denmark","1957","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","4487831","8"
"Denmark","1956","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","4466471","8"
"Denmark","1955","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1969","4448400","8"
"Denmark","1955","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","4439000","8"
"Denmark","1954","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","4406560","8"
"Denmark","1953","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","4369280","8"
"Denmark","1952","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","4335590","8"
"Denmark","1951","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","4303620","8"
"Denmark","1950","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","1969","4281275","8"
"Denmark","1950","Total","Both Sexes","Estimate - de jure","Final figure, complete","1970","4270080","8"
"Denmark","1949","Total","Both Sexes","Estimate - de jure","Final figure, complete","1966","4230000","8"
"Denmark","1948","Total","Both Sexes","Estimate - de jure","Final figure, complete","1966","4190000","8"
"Estonia","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","1315635",""
"Estonia","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","1317384",""
"Estonia","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","1315944",""
"Estonia","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2017","1315789.5","1"
"Estonia","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","1313271",""
"Estonia","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","1314607.5",""
"Estonia","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","1315819",""
"Estonia","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2015","1314545",""
"Estonia","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2013","1320174",""
"Estonia","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","1317997",""
"Estonia","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","1322696",""
"Estonia","2011","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2012","1294455",""
"Estonia","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","1327439",""
"Estonia","2010","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","1331475",""
"Estonia","2009","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","1334515",""
"Estonia","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","1337090",""
"Estonia","2007","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","1340680",""
"Estonia","2006","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","1346810",""
"Estonia","2005","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","1354775",""
"Estonia","2004","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","1362550",""
"Estonia","2003","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","1370720",""
"Estonia","2002","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","1379350",""
"Estonia","2001","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","1388115",""
"Estonia","2000","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2000","1370052",""
"Estonia","2000","Total","Both Sexes","Estimate - de jure","Final figure, complete","2014","1396985",""
"Estonia","1999","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","1375654",""
"Estonia","1998","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","1386156",""
"Estonia","1997","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","1399535",""
"Estonia","1996","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","1415594",""
"Estonia","1995","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","1436634",""
"Estonia","1994","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","1462514",""
"Estonia","1993","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","1494128",""
"Estonia","1992","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","1533091",""
"Estonia","1991","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","1561314",""
"Estonia","1991","Total","Both Sexes","Estimate - de jure","Final figure, complete","1991","1570432",""
"Estonia","1990","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","1569174",""
"Estonia","1989","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","1991","1565662",""
"Estonia","1989","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","1568131",""
"Estonia","1988","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1561900",""
"Estonia","1987","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1552221",""
"Estonia","1986","Total","Both Sexes","Estimate - de jure","Final figure, complete","2001","1540190",""
"Estonia","1985","Total","Both Sexes","Estimate - de jure","Final figure, complete","2001","1528781",""
"Estonia","1984","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1518617",""
"Estonia","1983","Total","Both Sexes","Estimate - de jure","Final figure, complete","2001","1508745",""
"Estonia","1982","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1498414",""
"Estonia","1981","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1487666",""
"Estonia","1980","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1477219",""
"Estonia","1979","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","1991","1464476",""
"Estonia","1979","Total","Both Sexes","Estimate - de jure","Final figure, complete","2001","1468333",""
"Estonia","1978","Total","Both Sexes","Estimate - de jure","Final figure, complete","2001","1460188",""
"Estonia","1977","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1450211",""
"Estonia","1976","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1439576",""
"Estonia","1975","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1429352",""
"Estonia","1974","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1418169",""
"Estonia","1973","Total","Both Sexes","Estimate - de jure","Final figure, complete","2001","1405951",""
"Estonia","1972","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1392518",""
"Estonia","1971","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1376955",""
"Estonia","1970","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2011","1356079",""
"Estonia","1970","Total","Both Sexes","Estimate - de jure","Final figure, complete","1995","1360076",""
"Estonia","1969","Total","Both Sexes","Estimate - de jure","Final figure, complete","2001","1342970",""
"Estonia","1968","Total","Both Sexes","Estimate - de jure","Final figure, complete","2001","1326850",""
"Estonia","1967","Total","Both Sexes","Estimate - de jure","Final figure, complete","2001","1314050",""
"Estonia","1966","Total","Both Sexes","Estimate - de jure","Final figure, complete","2001","1303000",""
"Estonia","1965","Total","Both Sexes","Estimate - de jure","Final figure, complete","2001","1291050",""
"Estonia","1964","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","1275950",""
"Estonia","1963","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","1258450",""
"Estonia","1962","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","1243050",""
"Estonia","1961","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","1229250",""
"Estonia","1960","Total","Both Sexes","Estimate - de jure","Final figure, complete","2005","1215650",""
"Estonia","1959","Total","Both Sexes","Census - de facto - complete tabulation","Final figure, complete","2011","1196791",""
"Faeroe Islands","2017","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","50216",""
"Faeroe Islands","2016","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","49497",""
"Faeroe Islands","2015","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","48929",""
"Faeroe Islands","2014","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","48462",""
"Faeroe Islands","2013","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","48286",""
"Faeroe Islands","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2012","48351",""
"Faeroe Islands","2012","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","48319",""
"Faeroe Islands","2011","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2015","48346",""
"Faeroe Islands","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","48563",""
"Faeroe Islands","2011","Total","Both Sexes","Estimate - de jure","Final figure, complete","2012","48515",""
"Faeroe Islands","2010","Total","Both Sexes","Estimate - de jure","Final figure, complete","2012","48568",""
"Faeroe Islands","2010","Total","Both Sexes","Estimate - de jure","Final figure, complete","2018","48669",""
"Faeroe Islands","2009","Total","Both Sexes","Estimate - de jure","Final figure, complete","2012","48702",""
"Faeroe Islands","2009","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","48798",""
"Faeroe Islands","2008","Total","Both Sexes","Census - de jure - complete tabulation","Final figure, complete","2009","48433","7"
"Faeroe Islands","2008","Total","Both Sexes","Estimate - de jure","Final figure, complete","2016","48555",""
