,ID89,name89,region,okrug,oblast_center,CityStatus,RaionCenter,Gubernia,Latitude,Longitude,lat2,long2,latlong,pop1897,pop1926,pop1939,pop1959,pop1970,pop1979,pop1989,pop2002,pop2010,mp1897,mp1926,mp1939,mp1959,mp1970,mp1979,mp1989,mp2002,mp2010,spop1897,spop1926,spop1939,spop1959,spop1970,spop1979,spop1989,spop2002,spop2010,smp1897,smp1926,smp1939,smp1959,smp1970,smp1979,smp1989,smp2002,smp2010,log_pop1897,log_pop1926,log_pop1939,log_pop1959,log_pop1970,log_pop1979,log_pop1989,log_pop2002,log_pop2010,lag_log_pop1897,lag_log_pop1926,lag_log_pop1939,lag_log_pop1959,lag_log_pop1970,lag_log_pop1979,lag_log_pop1989,lag_log_pop2002,lag_log_pop2010,log_mp1897,log_mp1926,log_mp1939,log_mp1959,log_mp1970,log_mp1979,log_mp1989,log_mp2002,log_mp2010
2446,5779,Erzin,Tuvinskaia ASSR,Sibirskii,,,1,65.0,50.26,95.16,"2526,0676","9055,4256","4782,7416",,,,,,,2707,2977,,2867.293638,5583.108676,13563.84524,23304.22439,30190.91967,35672.26518,48530.63797,47114.82847,42918.78304,,,,,,,62.46683431,63.97874354,,63.37949344,74.43377369,90.53832869,101.1309784,106.4053416,109.8750238,116.4230337,115.7849828,113.7862723,,,,,,,7.90359629,7.998671361,,,,,8.342839804,8.411832676,8.612503371,9.218705288,9.30637756,9.301825062,3096.186987,6124.123782,15181.3094,26616.45783,34449.67172,40660.92508,55393.89288,53790.19946,48955.58728
2447,5782,Krasnoiarsk,Krasnoiarskii krai,Sibirskii,1,1,,64.0,56.0,92.88,3136,"8626,6944","5201,28",26699,72261,189977,412375,648000,796300,912629,909341,974662,3337.583595,6657.351281,16746.56642,29242.68608,37830.82399,44649.16593,63843.69295,61461.95233,55720.06747,103.8846384,125.1722355,147.7357182,167.1768423,179.068449,184.6264413,188.3505015,188.2514463,190.1598533,65.82080712,77.50120692,94.59407474,105.7480024,111.1101406,114.6310888,122.4163685,121.5765043,119.4232743,10.19238139,11.18803984,12.15465829,12.92968841,13.38164598,13.58773128,13.72408472,13.72047544,13.78984602,,,,,,,7.90359629,7.998671361,,2867.293638,5583.108676,13563.84524,23304.22439,30190.91967,35672.26518,48530.63797,47114.82847,42918.78304
2448,5791,Achinsk,Krasnoiarskii krai,Sibirskii,,1,,64.0,56.28,90.52,"3167,4384","8193,8704","5094,4656",6699,17882,32484,50323,97000,116800,123210,120070,109156,3665.448597,7576.831947,19381.87506,35186.12763,45594.12466,53679.53036,72809.65732,70094.56449,64444.80611,77.61105267,95.87444943,107.9209933,117.2069855,131.8470314,136.1473194,137.3969731,136.7924437,134.5723736,67.35002349,79.79581702,97.4582327,109.5875489,115.0799888,118.609242,125.3415463,124.4920496,122.6238289,8.809713541,9.791549899,10.38850294,10.82621751,11.48246626,11.66821835,11.7216455,11.69583019,11.60053333,10.19238139,11.18803984,12.15465829,12.92968841,13.38164598,13.58773128,13.72408472,13.72047544,13.78984602,3337.583595,6657.351281,16746.56642,29242.68608,37830.82399,44649.16593,63843.69295,61461.95233,55720.06747
2449,5793,Bogotol,Krasnoiarskii krai,Sibirskii,,1,,64.0,56.17,89.58,"3155,0689","8024,5764","5031,7086",,8346,25920,30894,29300,28200,27752,24369,21029,3837.695348,7909.487301,20054.70569,36259.53856,47183.22486,55496.52698,75138.88498,72407.40732,66292.76864,,81.53255037,103.2818971,106.880804,105.7882764,105.0025923,104.674654,102.0315568,99.07530194,68.10585728,80.56531311,98.13317692,110.2176153,115.8162037,119.3354304,126.047628,125.2175297,123.2507648,,9.029537661,10.16277015,10.33831727,10.2853428,10.24707726,10.23106319,10.10106711,9.953657716,8.809713541,9.791549899,10.38850294,10.82621751,11.48246626,11.66821835,11.7216455,11.69583019,11.60053333,3665.448597,7576.831947,19381.87506,35186.12763,45594.12466,53679.53036,72809.65732,70094.56449,64444.80611
2450,5794,Borodino,Krasnoiarskii krai,Sibirskii,,1,,64.0,62.95,88.12,"3962,7025","7765,1344","5547,154",,,,9900,10800,11300,18426,19181,17423,3504.415233,6570.061546,15430.6775,25592.80421,33163.05772,39439.95275,53824.93915,52302.62812,47946.30703,,,,84.64533675,86.25396754,87.09663891,96.46221562,97.25264337,95.36589749,66.61463559,77.26899574,93.00891271,103.0238501,108.3512743,111.9900388,118.6681721,118.0439203,116.1617717,,,,9.200290036,9.287301413,9.332558005,9.82151799,9.861675485,9.765546451,,9.029537661,10.16277015,10.33831727,10.2853428,10.24707726,10.23106319,10.10106711,9.953657716,3837.695348,7909.487301,20054.70569,36259.53856,47183.22486,55496.52698,75138.88498,72407.40732,66292.76864
2451,5796,Divnogorsk,Krasnoiarskii krai,Sibirskii,,1,,64.0,55.95,92.37,"3130,4025","8532,2169","5168,1015",,,,7000,25900,28900,34509,33918,32196,4209.055649,9010.957459,22932.30174,42441.8041,57990.27593,69314.92965,90938.8183,88423.03177,84702.96717,,,,78.38739151,103.2662084,105.5057023,109.1810877,108.8203884,107.7360443,69.63891802,82.92281672,100.8076593,113.5479725,120.2976957,124.2425807,130.3694048,129.7295431,128.7522738,,,,8.853665428,10.16199825,10.27159687,10.44897544,10.43170113,10.3795975,,,,9.200290036,9.287301413,9.332558005,9.82151799,9.861675485,9.765546451,3504.415233,6570.061546,15430.6775,25592.80421,33163.05772,39439.95275,53824.93915,52302.62812,47946.30703
2452,5798,Eniseisk,Krasnoiarskii krai,Sibirskii,,1,,64.0,58.45,92.2,"3416,4025","8500,84","5389,09",11506,5957,12764,17047,19900,20800,22891,20394,18769,3401.981359,6744.506175,18368.22093,28944.71783,37758.19193,44972.15132,62202.08261,59885.32666,54930.66297,87.43416765,75.55646658,89.38537658,94.94026484,97.97980754,98.85744766,100.7714642,98.46584999,96.82484924,66.13126662,77.73038223,96.40053334,105.5374673,111.0696302,114.785483,121.8406177,121.0041094,119.1116197,9.350623917,8.692322278,9.454383987,9.743729514,9.898475011,9.942708266,10.0384991,9.922996019,9.839961852,,,,8.853665428,10.16199825,10.27159687,10.44897544,10.43170113,10.3795975,4209.055649,9010.957459,22932.30174,42441.8041,57990.27593,69314.92965,90938.8183,88423.03177,84702.96717
2453,5800,Zaozernyi,Krasnoiarskii krai,Sibirskii,,1,,64.0,55.97,94.71,"3132,6409","8969,9841","5300,9187",,,9152,34724,27200,15800,20078,16024,10683,3494.117377,7276.959904,18407.78475,32042.58502,41892.59617,49383.66554,66791.6561,64430.39418,59295.70129,,,83.20591648,109.310922,104.2639543,93.46568433,98.15617782,93.7380815,86.05176341,66.56660625,79.07599528,96.44278863,107.6369124,113.2705624,116.7993542,123.4172895,122.6188756,120.7865203,,,9.121727714,10.45518637,10.21097225,9.667765219,9.907379967,9.681842877,9.276408972,9.350623917,8.692322278,9.454383987,9.743729514,9.898475011,9.942708266,10.0384991,9.922996019,9.839961852,3401.981359,6744.506175,18368.22093,28944.71783,37758.19193,44972.15132,62202.08261,59885.32666,54930.66297
2454,5804,Igarka,Krasnoiarskii krai,Sibirskii,,1,,64.0,67.47,86.56,"4552,2009","7492,6336","5840,2032",,,23600,14300,15600,16300,25631,10047,6183,3430.884664,6269.956813,14436.58305,23757.29922,30788.15775,36789.79098,49930.28551,48441.73259,44466.61074,,,101.3848011,91.54690752,93.21953079,94.06905667,103.0541265,84.91676613,76.20519806,66.26893571,76.44922498,91.72890379,101.5186241,106.8098564,110.5226574,117.0374112,116.3834676,114.543375,,,10.06900199,9.568014816,9.655026193,9.698920387,10.15155784,9.215029361,8.72955887,,,9.121727714,10.45518637,10.21097225,9.667765219,9.907379967,9.681842877,9.276408972,3494.117377,7276.959904,18407.78475,32042.58502,41892.59617,49383.66554,66791.6561,64430.39418,59295.70129
2455,5806,Kansk,Krasnoiarskii krai,Sibirskii,,1,,64.0,56.2,95.73,"3158,44","9164,2329","5380,026",7537,19188,41584,73814,94700,100500,109607,103000,94230,3239.613349,6747.378748,17376.38451,29696.64457,38038.52849,44573.98563,61175.6398,58954.57903,53621.07712,79.7016758,97.25984011,113.1132382,125.6484893,131.2965182,132.66232,134.6680529,133.2289431,131.1825221,65.33827202,77.73789092,95.31357892,106.0650619,111.2256003,114.5950057,121.4735581,120.6597363,118.5855116,8.927579504,9.862040363,10.63547076,11.20930369,11.45846928,11.51791301,11.60465652,11.54248427,11.45349388,,,10.06900199,9.568014816,9.655026193,9.698920387,10.15155784,9.215029361,8.72955887,3430.884664,6269.956813,14436.58305,23757.29922,30788.15775,36789.79098,49930.28551,48441.73259,44466.61074
2456,5808,Lesosibirsk,Krasnoiarskii krai,Sibirskii,,1,,64.0,58.24,92.46,"3391,8976","8548,8516","5384,8704",,,56400,16262,25000,38600,82071,71141,66253,3812.158773,6972.478937,16871.8915,29165.0319,37862.32622,44670.82804,60577.59212,58530.02413,53642.68867,,,119.6885107,94.02378736,102.5486575,111.5348806,128.0369194,124.8229486,123.2374413,67.99570649,78.31765202,94.7391591,105.6933216,111.1276891,114.6414754,121.2571038,120.5010085,118.594288,,,10.94022444,9.696586377,10.1266311,10.56100756,11.31534001,11.1724191,11.10123603,8.927579504,9.862040363,10.63547076,11.20930369,11.45846928,11.51791301,11.60465652,11.54248427,11.45349388,3239.613349,6747.378748,17376.38451,29696.64457,38038.52849,44573.98563,61175.6398,58954.57903,53621.07712
2457,5812,Minusinsk,Krasnoiarskii krai,Sibirskii,,1,,64.0,53.71,91.71,"2884,7641","8410,7241","4925,7441",10231,21427,31354,38318,40800,56200,72942,72561,71171,3329.564799,6959.617393,19842.34643,35763.0575,47023.52946,56637.74672,77469.95194,75721.79633,69303.42773,85.2515687,99.44890313,107.1866202,111.3800568,112.7087422,119.6107952,125.3822121,125.2649573,124.8323696,65.78178181,78.28497659,97.9223777,109.9283202,115.7432433,119.7805687,126.7345805,126.2212103,124.2388812,9.233177606,9.972407088,10.35309713,10.55367504,10.61643736,10.93667204,11.19741988,11.19218287,11.17284071,,,10.94022444,9.696586377,10.1266311,10.56100756,11.31534001,11.1724191,11.10123603,3812.158773,6972.478937,16871.8915,29165.0319,37862.32622,44670.82804,60577.59212,58530.02413,53642.68867
2458,5813,Zelenyi Bor,Krasnoiarskii krai,Sibirskii,,,,64.0,53.62,91.63,"2875,1044","8396,0569","4913,2006",,,,,,,2487,2645,2778,4229.51847,8840.621769,22564.09405,39041.50695,50501.389,61478.90344,83774.47733,82022.54837,75220.97561,,,,,,,61.13414078,62.10111937,62.87675652,69.71988528,82.57561339,100.4828848,111.7752324,117.2836176,121.5825855,128.5022587,128.0235555,126.0721474,,,,,,,7.818832444,7.880426344,7.929486523,9.233177606,9.972407088,10.35309713,10.55367504,10.61643736,10.93667204,11.19741988,11.19218287,11.17284071,3329.564799,6959.617393,19842.34643,35763.0575,47023.52946,56637.74672,77469.95194,75721.79633,69303.42773
2459,5814,Nazarovo,Krasnoiarskii krai,Sibirskii,,1,,64.0,56.01,90.4,"3137,1201","8172,16","5063,304",,,,29689,44200,53700,64350,56539,52829,3881.997954,8200.641588,20645.67512,36430.32325,47931.2106,56400.19248,75558.87754,72925.77426,66943.39419,,,,106.059759,114.4146858,118.6175465,122.591226,119.7423757,118.2616135,68.29543536,81.21556133,98.7094139,110.316302,116.1549837,119.6885854,126.1728184,125.3772299,123.4677141,,,,10.29853189,10.69648007,10.89116828,11.07209221,10.94268594,10.87481556,,,,,,,7.818832444,7.880426344,7.929486523,4229.51847,8840.621769,22564.09405,39041.50695,50501.389,61478.90344,83774.47733,82022.54837,75220.97561
2460,5816,Noril'sk,Krasnoiarskii krai,Sibirskii,,1,,64.0,69.33,88.22,"4806,6489","7782,7684","6116,2926",,,13886,109442,144300,213700,267609,221908,175301,3285.757026,5972.082164,13848.24733,22089.89173,28593.23714,33975.47944,46024.66357,44683.29649,41113.03247,,,90.9855847,134.6330901,141.1260781,150.6100454,156.1820634,151.5365471,145.7877491,65.56711514,75.60043247,90.93365499,100.0575162,105.2865922,108.8557177,115.2817237,114.6474517,112.8710852,,,9.538636417,11.60315001,11.87964974,12.27232844,12.49728224,12.31001816,12.07425978,,,,10.29853189,10.69648007,10.89116828,11.07209221,10.94268594,10.87481556,3881.997954,8200.641588,20645.67512,36430.32325,47931.2106,56400.19248,75558.87754,72925.77426,66943.39419
2461,5820,Sosnovoborsk,Krasnoiarskii krai,Sibirskii,,1,,64.0,56.13,93.38,"3150,5769","8719,8244","5241,4194",,,,,,12700,29686,30586,33090,4086.018746,8689.440255,22099.96727,40741.09759,55719.67565,66286.54412,87408.5038,84991.62893,81109.73115,,,,,,89.29035286,106.0576776,106.6737327,108.3053659,69.14465253,82.26242942,100.0666392,112.6780686,119.4231206,123.2486799,129.4667999,128.8294928,127.7704285,,,,,,9.449357272,10.29843083,10.32829767,10.4069864,,,9.538636417,11.60315001,11.87964974,12.27232844,12.49728224,12.31001816,12.07425978,3285.757026,5972.082164,13848.24733,22089.89173,28593.23714,33975.47944,46024.66357,44683.29649,41113.03247
2462,5822,Sharypovo,Krasnoiarskii krai,Sibirskii,,1,,64.0,55.53,89.21,"3083,5809","7958,4241","4953,8313",,,,3300,4500,6200,53068,54447,38570,3782.765297,7982.263378,20845.49413,37947.00771,48560.86615,56781.28961,76275.57451,73254.42844,66977.83595,,,,65.63718232,70.75892896,76.25314312,118.359808,118.9186549,111.5184587,67.86811358,80.72981675,98.90089867,111.1747958,116.4364713,119.8359801,126.3849932,125.4779481,123.479145,,,,8.101677747,8.411832676,8.732304571,10.87932939,10.90498303,10.56023005,,,,,,9.449357272,10.29843083,10.32829767,10.4069864,4086.018746,8689.440255,22099.96727,40741.09759,55719.67565,66286.54412,87408.5038,84991.62893,81109.73115
2463,5826,Aban,Krasnoiarskii krai,Sibirskii,,,1,64.0,56.68,96.08,"3212,6224","9231,3664","5445,8144",,,,,,,10382,9823,,3333.103617,6760.678504,16944.49435,29164.59785,37738.4952,44344.74133,60475.41627,58260.62442,53163.43548,,,,,,,85.52233782,84.50172263,,65.79901443,77.7726186,94.82276706,105.6930156,111.0586322,114.4846374,121.2199287,120.3997447,118.398906,,,,,,,9.247828816,9.192481854,,,,,8.101677747,8.411832676,8.732304571,10.87932939,10.90498303,10.56023005,3782.765297,7982.263378,20845.49413,37947.00771,48560.86615,56781.28961,76275.57451,73254.42844,66977.83595
2464,5829,Balakhta,Krasnoiarskii krai,Sibirskii,,,1,64.0,55.39,91.62,"3068,0521","8394,2244","5074,8318",,,,,,,7793,7843,7420,3679.138936,7613.157106,19398.9655,35078.21422,46144.12338,54518.16152,73292.37556,70821.41566,65460.08413,,,,,,,80.2991836,80.41384476,79.42257361,67.41122678,79.88128771,97.47563572,109.5232479,115.337395,118.9471433,125.4895507,124.7223638,122.9702642,,,,,,,8.960981174,8.967376693,8.911934336,,,,,,,9.247828816,9.192481854,,3333.103617,6760.678504,16944.49435,29164.59785,37738.4952,44344.74133,60475.41627,58260.62442,53163.43548
2465,5831,Berezovka,Krasnoiarskii krai,Sibirskii,,,1,64.0,56.02,93.12,"3138,2404","8671,3344","5216,5824",,,,,,,20766,21346,20866,5090.184179,11406.31264,29237.77333,56297.03502,80224.29658,97022.9977,122522.1958,119965.1896,118650.788,,,,,,,98.82491873,99.37337768,98.92045575,72.84740784,87.2715108,105.7445469,119.6485322,127.5224014,131.8524755,137.2657686,136.7720167,136.5144517,,,,,,,9.941072313,9.968619647,9.945876319,,,,,,,8.960981174,8.967376693,8.911934336,3679.138936,7613.157106,19398.9655,35078.21422,46144.12338,54518.16152,73292.37556,70821.41566,65460.08413
2466,5833,Rassvet,Krasnoiarskii krai,Sibirskii,,,,64.0,57.0,91.47,3249,"8366,7609","5213,79",,,,,,,4132,3509,2747,3679.389501,7440.139785,18728.14379,32740.2455,42966.05682,50797.47545,68736.80677,66398.32369,61146.45824,,,,,,,69.33088252,66.63597918,62.69891564,67.41234508,79.47089398,96.7819682,108.0843085,113.8097595,117.4102693,124.0559372,123.2860931,121.463041,,,,,,,8.32651683,8.163086376,7.918264686,,,,,,,9.941072313,9.968619647,9.945876319,5090.184179,11406.31264,29237.77333,56297.03502,80224.29658,97022.9977,122522.1958,119965.1896,118650.788
2467,5834,Novobiriliussy,Krasnoiarskii krai,Sibirskii,,,1,64.0,56.95,90.68,"3243,3025","8222,8624","5164,226",,,,,,,5039,4342,,3728.8759,7594.339921,19070.32522,33428.34395,43710.00827,51574.69601,69672.52252,67266.01986,61820.75374,,,,,,,72.67499294,70.15888956,,67.63190784,79.83705745,97.1385431,108.5172108,114.176328,117.7395664,124.3573193,123.574582,121.7049006,,,,,,,8.524962929,8.37609035,,,,,,,,8.32651683,8.163086376,7.918264686,3679.389501,7440.139785,18728.14379,32740.2455,42966.05682,50797.47545,68736.80677,66398.32369,61146.45824
2468,5838,Oktiabr'skii,Krasnoiarskii krai,Sibirskii,,,,64.0,57.45,97.53,"3300,5025","9512,1009","5603,0985",,,,,,,3936,6207,,3122.351397,6110.128236,15068.97977,25814.68004,33612.71652,39836.82831,54875.33783,52857.43861,48140.14172,,,,,,,68.5239638,76.27285138,,64.74361394,75.99834629,92.55197282,103.1991573,108.6318361,112.202054,119.0896252,118.2733188,116.2487564,,,,,,,8.277920258,8.733432966,,,,,,,,8.524962929,8.37609035,,3728.8759,7594.339921,19070.32522,33428.34395,43710.00827,51574.69601,69672.52252,67266.01986,61820.75374
2469,5839,Taezhnyi,Krasnoiarskii krai,Sibirskii,,,,64.0,58.08,97.31,"3373,2864","9469,2361","5651,7648",,,,,,,6169,5693,,3119.370752,6061.294252,14862.02232,25304.27485,32965.78579,39116.88429,54074.56194,52115.33506,47314.19591,,,,,,,76.16562616,74.77048153,,64.7282452,75.85850182,92.28607958,102.7938182,108.227101,111.8160209,118.769001,117.9659809,115.8758737,,,,,,,8.727292029,8.646992629,,,,,,,,8.277920258,8.733432966,,3122.351397,6110.128236,15068.97977,25814.68004,33612.71652,39836.82831,54875.33783,52857.43861,48140.14172
2470,5840,Boguchany,Krasnoiarskii krai,Sibirskii,,,1,64.0,58.38,97.46,"3408,2244","9498,4516","5689,7148",,,,,,,14433,11386,,3100.954205,6003.77414,14671.13426,24912.54797,32460.34292,38543.63094,53040.89285,51187.25625,46658.67005,,,,,,,91.72414912,87.23821166,,64.63299992,75.6924982,92.03787447,102.477698,107.9058571,111.5040149,118.348691,117.5759812,115.5757023,,,,,,,9.57727253,9.34013981,,,,,,,,8.727292029,8.646992629,,3119.370752,6061.294252,14862.02232,25304.27485,32965.78579,39116.88429,54074.56194,52115.33506,47314.19591
2471,5843,Bol'shaia Murta,Krasnoiarskii krai,Sibirskii,,,1,64.0,56.9,93.16,"3237,61","8678,7856","5300,804",,,,,,,8901,8435,7901,3601.221142,7278.187018,18349.61726,32174.49375,42472.73773,50354.59913,68232.78163,65938.60731,61005.06919,,,,,,,82.69936112,81.72422153,80.54604086,67.06018406,79.07899413,96.38063582,107.7221734,113.5635005,117.2205778,123.8920461,123.131855,121.4120195,,,,,,,9.093918909,9.040144995,8.974744613,,,,,,,9.57727253,9.34013981,,3100.954205,6003.77414,14671.13426,24912.54797,32460.34292,38543.63094,53040.89285,51187.25625,46658.67005
2472,5844,Predivinsk,Krasnoiarskii krai,Sibirskii,,,,64.0,57.06,93.44,"3255,8436","8731,0336","5331,6864",,,,,,,3035,2060,1631,3537.98439,7095.310718,17873.38172,31082.99885,40854.30761,48393.68629,66046.92555,63810.42915,58820.17388,,,,,,,64.28779006,58.22393907,54.71484863,66.77034736,78.62704755,95.86500926,107.0069483,112.7369876,116.3620579,123.1682844,122.4048364,120.6095991,,,,,,,8.017966703,7.630461262,7.396948603,,,,,,,9.093918909,9.040144995,8.974744613,3601.221142,7278.187018,18349.61726,32174.49375,42472.73773,50354.59913,68232.78163,65938.60731,61005.06919
2473,5846,Bol'shoi Ului,Krasnoiarskii krai,Sibirskii,,,1,64.0,56.65,90.58,"3209,2225","8204,7364","5131,357",,,,,,,4003,3417,,3818.00466,7899.865734,19775.08525,34933.42136,45996.65827,54251.91064,72870.35609,70322.5646,64619.74561,,,,,,,68.80369641,66.20292927,,68.02097954,80.54346388,97.85518763,109.4366904,115.2686536,118.84038,125.3602059,124.5645281,122.6838746,,,,,,,8.294799359,8.136518252,,,,,,,,8.017966703,7.630461262,7.396948603,3537.98439,7095.310718,17873.38172,31082.99885,40854.30761,48393.68629,66046.92555,63810.42915,58820.17388
2474,5849,Dzerzhinskoe,Krasnoiarskii krai,Sibirskii,,,1,64.0,56.83,95.23,"3229,6489","9068,7529","5411,9209",,,,,,,9329,7898,,3385.949383,6817.582641,17077.82809,29581.08532,38485.22683,45348.5326,61915.05096,59709.4093,54553.79101,,,,,,,83.55574398,80.53922431,,66.05446193,77.92052328,94.97547774,105.9847689,111.4719917,114.9641382,121.7385322,120.9393953,118.9613944,,,,,,,9.140883107,8.974364842,,,,,,,,8.294799359,8.136518252,,3818.00466,7899.865734,19775.08525,34933.42136,45996.65827,54251.91064,72870.35609,70322.5646,64619.74561
2475,5852,Emel'ianovo,Krasnoiarskii krai,Sibirskii,,,1,64.0,56.16,92.65,"3153,9456","8584,0225","5203,224",,,,,,,15408,11919,12060,4532.925334,9873.637434,25182.90434,47496.18896,66569.21435,79875.18466,102827.9624,100398.4808,97503.05004,,,,,,,92.98054733,88.09491316,88.31581557,70.88162837,84.59627987,102.6963476,115.958541,123.3431805,127.4239221,133.1903555,132.6390399,131.9658484,,,,,,,9.642642134,9.385889044,9.39764947,,,,,,,9.140883107,8.974364842,,3385.949383,6817.582641,17077.82809,29581.08532,38485.22683,45348.5326,61915.05096,59709.4093,54553.79101
2476,5853,Pamiati 13 Bortsov,Krasnoiarskii krai,Sibirskii,,,,64.0,56.21,92.32,"3159,5641","8522,9824","5189,3072",,,,,,,3733,3084,2970,4033.337242,8511.761137,21588.97734,39646.89039,54178.89092,64548.51298,85545.89925,83008.5979,78785.61841,,,,,,,67.65009003,64.54487858,63.94108927,68.92900576,81.88809573,99.59916558,112.1008269,118.8110169,122.6594428,128.9770958,128.2941209,127.114029,,,,,,,8.224967479,8.033982735,7.996317232,,,,,,,9.642642134,9.385889044,9.39764947,4532.925334,9873.637434,25182.90434,47496.18896,66569.21435,79875.18466,102827.9624,100398.4808,97503.05004
2477,5856,Ermakovskoe,Krasnoiarskii krai,Sibirskii,,,1,64.0,53.27,92.41,"2837,6929","8539,6081","4922,6807",,,,,,,9494,9051,,3387.965517,6851.039177,17365.60174,30793.01105,39848.43339,47317.29086,65308.33121,63311.15144,57633.68475,,,,,,,83.87657079,83.00358861,,66.06413817,78.00697297,95.30145901,106.8131144,112.2082248,115.877282,122.9187948,122.2310842,120.162429,,,,,,,9.158415299,9.110630528,,,,,,,,8.224967479,8.033982735,7.996317232,4033.337242,8511.761137,21588.97734,39646.89039,54178.89092,64548.51298,85545.89925,83008.5979,78785.61841
2478,5859,Idrinskoe,Krasnoiarskii krai,Sibirskii,,,1,64.0,54.37,92.13,"2956,0969","8487,9369","5009,1081",,,,,,,6513,5585,,3518.402141,7196.172219,18427.13232,33005.64122,42799.0967,50659.55503,69135.08714,66887.95369,61167.74051,,,,,,,77.11571627,74.43961809,,66.67967277,78.87757011,96.4634227,108.2522421,113.7267032,117.3513571,124.1846719,123.4493026,121.4707116,,,,,,,8.781555459,8.627839712,,,,,,,,9.158415299,9.110630528,,3387.965517,6851.039177,17365.60174,30793.01105,39848.43339,47317.29086,65308.33121,63311.15144,57633.68475
2479,5862,Ilanskii,Krasnoiarskii krai,Sibirskii,,1,1,64.0,56.24,96.07,"3162,9376","9229,4449","5402,9768",,6853,25319,26911,22900,20000,18409,17073,16108,3555.574773,7219.378082,17824.55476,31244.53757,40575.21003,47429.22995,64359.35715,61935.80229,56345.91874,,78.012028,102.805615,104.0459243,100.7793564,98.0790657,96.44408526,94.9699667,93.8393508,66.85142397,78.9347683,95.81144856,107.1142169,112.5914655,115.9281594,122.5944458,121.745927,119.6675207,,8.832441792,10.13931038,10.2002904,10.03889219,9.903487553,9.820594954,9.745253547,9.687071322,,,,,,,8.781555459,8.627839712,,3518.402141,7196.172219,18427.13232,33005.64122,42799.0967,50659.55503,69135.08714,66887.95369,61167.74051
2480,5864,Irbeiskoe,Krasnoiarskii krai,Sibirskii,,,1,64.0,55.65,95.46,"3096,9225","9112,6116","5312,349",,,,,,,5109,4755,,3374.862283,6928.312235,17564.02181,30745.8717,39674.5725,46439.81406,62974.85219,60665.30814,55497.69341,,,,,,,72.91040474,71.68927575,,66.00116,78.2052198,95.52341086,106.7814498,112.1156074,115.474634,122.1133459,121.2889726,119.3358896,,,,,,,8.538758969,8.466951975,,,8.832441792,10.13931038,10.2002904,10.03889219,9.903487553,9.820594954,9.745253547,9.687071322,3555.574773,7219.378082,17824.55476,31244.53757,40575.21003,47429.22995,64359.35715,61935.80229,56345.91874
2481,5867,Kazachinskoe,Krasnoiarskii krai,Sibirskii,,,1,64.0,57.7,93.27,"3329,29","8699,2929","5381,679",,,,,,,4876,4050,,3500.130972,6850.679135,17453.8895,29436.80355,38452.60817,45564.59676,62343.9496,60150.39651,55225.49295,,,,,,,72.11543106,68.99747975,,66.5946688,78.00604464,95.40049694,105.8841204,111.4540877,115.0660898,121.8909159,121.1012941,119.2284909,,,,,,,8.492080491,8.30647216,,,,,,,,8.538758969,8.466951975,,3374.862283,6928.312235,17564.02181,30745.8717,39674.5725,46439.81406,62974.85219,60665.30814,55497.69341
2482,5870,Taezhnyi,Krasnoiarskii krai,Sibirskii,,,,64.0,56.25,94.98,"3164,0625","9021,2004","5342,625",,,,,,,2655,1442,,3499.418024,7208.214554,18311.76986,32283.00201,41693.58515,48693.58559,65928.54601,63531.1226,58157.72918,,,,,,,62.16060859,52.9079674,,66.59134402,78.90727265,96.34010023,107.7920727,113.1692261,116.4953807,123.1284684,122.3077888,120.3609555,,,,,,,7.884199934,7.273786318,,,,,,,,8.492080491,8.30647216,,3500.130972,6850.679135,17453.8895,29436.80355,38452.60817,45564.59676,62343.9496,60150.39651,55225.49295
2483,5871,Filimonovo,Krasnoiarskii krai,Sibirskii,,,,64.0,56.2,95.46,"3158,44","9112,6116","5364,852",,,,,,,3195,3176,,3722.418486,7849.897033,19647.79129,34191.71211,44017.46033,51030.89048,68193.0898,65553.71282,59882.62652,,,,,,,65.11428623,65.01806191,,67.6034031,80.42961019,97.72746404,108.9881412,114.3261702,117.5096417,123.879093,123.0019657,121.0031174,,,,,,,8.069342367,8.063377822,,,,,,,,7.884199934,7.273786318,,3499.418024,7208.214554,18311.76986,32283.00201,41693.58515,48693.58559,65928.54601,63531.1226,58157.72918
2484,5873,Karatuzskoe,Krasnoiarskii krai,Sibirskii,,,1,64.0,53.6,92.87,"2872,96","8624,8369","4977,832",,,,,,,8864,8025,,3373.612716,6814.413448,17227.10047,30533.6017,39514.70289,46825.01373,64432.24607,62425.63752,56916.23565,,,,,,,82.62361704,80.82579883,,65.995143,77.91231479,95.14517908,106.6383175,112.0301183,115.6522331,122.6195121,121.9198307,119.887957,,,,,,,9.089753409,8.990316948,,,,,,,,8.069342367,8.063377822,,3722.418486,7849.897033,19647.79129,34191.71211,44017.46033,51030.89048,68193.0898,65553.71282,59882.62652
2485,5876,Kodinskii,Krasnoiarskii krai,Sibirskii,,,1,64.0,58.69,99.19,"3444,5161","9838,6561","5821,4611",,,,,,,14050,14746,14835,2987.380063,5750.04642,13939.96026,23606.91845,30824.82581,36719.70329,50459.33785,48627.68786,44325.59308,,,,,,,91.20971373,92.13556268,92.25111754,64.03443742,74.94301196,91.05958935,101.3907039,106.8344604,110.4825666,117.2655755,116.4661493,114.4753952,,,,,,,9.550377675,9.598727139,9.604744533,,,,,,,9.089753409,8.990316948,,3373.612716,6814.413448,17227.10047,30533.6017,39514.70289,46825.01373,64432.24607,62425.63752,56916.23565
